GEOID,NAME,GEOID10,2018,2017,2016,2015,2014,2013,2010,2000,1990
1500000US210670015002,"Block Group 2, Census Tract 15",210670015002,77.07,64.34,73.54,86.79,92.54,79.86,78.44,85.09,86.96
1500000US210670016001,"Block Group 1, Census Tract 16",210670016001,76.7,94.13,93.58,88.04,76.11,91.54,67.71,75.27,87.68
1500000US210670016002,"Block Group 2, Census Tract 16",210670016002,81.16,99.64,98.4,96.65,96.22,80.56,79.57,86.74,92.63
1500000US210670017001,"Block Group 1, Census Tract 17",210670017001,97.18,80.11,77.45,77.62,73.35,92.87,98.76,98.92,99.85
1500000US210670017002,"Block Group 2, Census Tract 17",210670017002,98.85,95.96,97.09,90.37,86.77,53.51,87.5,93.6,98.84
1500000US210670017003,"Block Group 3, Census Tract 17",210670017003,82.67,47,39.81,33.97,44.44,96.91,75.35,84.58,96.66
1500000US210670018001,"Block Group 1, Census Tract 18",210670018001,84.87,80.65,76.39,74.68,75.52,80.72,70.96,86.06,88.65
1500000US210670018002,"Block Group 2, Census Tract 18",210670018002,78.82,90.16,89.15,89.27,90.76,73.44,84.43,82.6,94.1
1500000US210670019001,"Block Group 1, Census Tract 19",210670019001,49.72,78.42,82.43,82.21,80.33,90.48,57.22,68.05,81.17
1500000US210670019002,"Block Group 2, Census Tract 19",210670019002,85.37,62.61,88.38,65.37,63.76,72.21,89.24,85.22,97.22
1500000US210670020011,"Block Group 1, Census Tract 20.01",210670020011,36.35,86.47,86.74,84.64,83.42,92.55,21.74,42.67,78.07
1500000US210670020012,"Block Group 2, Census Tract 20.01",210670020012,65.55,60.35,59.52,57.85,60.14,66.45,55.6,76.22,91.19
1500000US210670020013,"Block Group 3, Census Tract 20.01",210670020013,69.96,69.64,53.72,54.86,63.73,87.31,54.52,75.32,89
1500000US210670020021,"Block Group 1, Census Tract 20.02",210670020021,68.27,98.93,100,100,98,83.57,32.54,58.12,82.54
1500000US210670020022,"Block Group 2, Census Tract 20.02",210670020022,78.26,87.42,91.14,90.17,70.96,87.17,59.82,77.56,90.4
1500000US210670022001,"Block Group 1, Census Tract 22",210670022001,96.27,57.34,50.94,51.76,58.52,30.77,90.95,94.51,97.85
1500000US210670022002,"Block Group 2, Census Tract 22",210670022002,54.27,92.61,92.94,91.54,87.96,93.36,74.2,80.49,90.17
1500000US210670023021,"Block Group 1, Census Tract 23.02",210670023021,80.91,90.56,91.21,86.57,85.49,81.86,88.44,93.41,94.03
1500000US210670023022,"Block Group 2, Census Tract 23.02",210670023022,93.64,98.59,99.37,98.88,99.35,89.64,94.23,92.49,94.84
1500000US210670023023,"Block Group 3, Census Tract 23.02",210670023023,99.58,97.51,97.78,97.6,91.7,90.33,91.35,92.24,94.48
1500000US210670023031,"Block Group 1, Census Tract 23.03",210670023031,73.05,98.33,98.32,97.74,97.82,79.4,49.53,81.8,89.99
1500000US210670023032,"Block Group 2, Census Tract 23.03",210670023032,65.04,79.04,73.73,71.82,100,93.18,74.02,85.75,90.31
1500000US210670023033,"Block Group 3, Census Tract 23.03",210670023033,98.14,95.96,93.55,83.6,82.47,89.47,78.77,91.4,93.98
1500000US210670023034,"Block Group 4, Census Tract 23.03",210670023034,87.32,98.15,97.88,97.88,95.49,92.77,94.4,97.95,99.11
1500000US210670023041,"Block Group 1, Census Tract 23.04",210670023041,99.44,96.94,99.31,99.16,100,92.29,97.91,97.73,97.32
1500000US210670023042,"Block Group 2, Census Tract 23.04",210670023042,98.29,99.21,100,100,100,98.61,95.47,95.45,94.41
1500000US210670024001,"Block Group 1, Census Tract 24",210670024001,80.68,86.6,81.16,83.65,96.17,56.01,63.02,70.19,84.05
1500000US210670024002,"Block Group 2, Census Tract 24",210670024002,96.59,36.9,47.27,48.35,50.54,90.33,95.71,98.13,95.31
1500000US210670024003,"Block Group 3, Census Tract 24",210670024003,87.63,73.51,76.84,82.57,84.77,84.01,80.96,86.97,95.48
1500000US210670024004,"Block Group 4, Census Tract 24",210670024004,94.36,90.59,91.49,97.71,95.72,98.54,97.32,97.37,98.43
1500000US210670025001,"Block Group 1, Census Tract 25",210670025001,97.36,74.21,72.18,66.99,71.66,79.69,94.02,95.73,97.99
1500000US210670025002,"Block Group 2, Census Tract 25",210670025002,99.1,73.09,78.53,74.03,76.01,89.72,89.87,94.34,97.52
1500000US210670025003,"Block Group 3, Census Tract 25",210670025003,95.62,88.8,87.29,86.22,82.32,85.71,91.17,92.7,90.19
1500000US210670026001,"Block Group 1, Census Tract 26",210670026001,85.06,81.14,86.38,85.6,83.43,95.12,93.04,96.72,97.65
1500000US210670026002,"Block Group 2, Census Tract 26",210670026002,95.54,78.44,73.2,70.25,66.6,75.57,86.27,94.37,97.6
1500000US210670026003,"Block Group 3, Census Tract 26",210670026003,94.69,60.82,62.12,69.15,73.05,98.49,92.94,97.15,98.84
1500000US210670026004,"Block Group 4, Census Tract 26",210670026004,96.77,96.81,96.52,97.03,96.42,84.87,67.87,92.08,97.22
1500000US210670026005,"Block Group 5, Census Tract 26",210670026005,70.38,80.92,80.03,81.82,84.89,71.26,49.5,68.18,88.31
1500000US210670027001,"Block Group 1, Census Tract 27",210670027001,91.49,77.13,77.94,84.64,83.24,68.61,90.98,94.62,95.02
1500000US210670027002,"Block Group 2, Census Tract 27",210670027002,77.35,40.08,44.6,37.76,46.34,9.61,70.4,75.58,92.19
1500000US210670027003,"Block Group 3, Census Tract 27",210670027003,91.46,78.41,76.01,77.43,82.59,75.4,87.96,93.31,96.31
1500000US210670028001,"Block Group 1, Census Tract 28",210670028001,92.72,100,96.43,97.85,97.41,90.48,94.49,96.15,97.89
1500000US210670028002,"Block Group 2, Census Tract 28",210670028002,76.22,96.34,93.21,93.77,94.19,77.48,78.91,90.12,95.66
1500000US210670029001,"Block Group 1, Census Tract 29",210670029001,99.56,92.01,87.36,82.79,84.19,97.92,91.57,97.54,98.92
1500000US210670029002,"Block Group 2, Census Tract 29",210670029002,97.35,85.28,85.41,84.15,89.21,90.38,94.14,96.61,97.86
1500000US210670029003,"Block Group 3, Census Tract 29",210670029003,90.81,95.91,97.93,97.46,95.76,77.09,93.63,96.36,98.11
1500000US210670030001,"Block Group 1, Census Tract 30",210670030001,80.54,64.73,69.76,70.04,57.51,39.38,81.7,90.25,95.74
1500000US210670030002,"Block Group 2, Census Tract 30",210670030002,94.69,93.96,85.98,87.65,90.74,63.91,83.55,92.63,97.37
1500000US210670030003,"Block Group 3, Census Tract 30",210670030003,59.28,86.41,87.24,88.17,82.91,94.31,77.53,90.46,95.61
1500000US210670030004,"Block Group 4, Census Tract 30",210670030004,90.65,93.31,91.37,94.08,91.95,94.59,93.07,98.34,98.22
1500000US210670030005,"Block Group 5, Census Tract 30",210670030005,46.68,70.98,71.73,68.29,69.19,96.17,78.53,81.55,96.45
1500000US210670031011,"Block Group 1, Census Tract 31.01",210670031011,73.12,89.98,93.15,91.34,92.41,76.79,69.99,84.42,88.51
1500000US210670031012,"Block Group 2, Census Tract 31.01",210670031012,80.77,63.66,60.44,55.31,56.31,28.41,74.4,83.76,88.93
1500000US210670031021,"Block Group 1, Census Tract 31.02",210670031021,40.23,84.48,91.79,91.51,90.36,98.67,27.64,30.8,60.68
1500000US210670031022,"Block Group 2, Census Tract 31.02",210670031022,60.69,50.59,55.27,58.95,59.9,93.84,65.67,72.61,84.75
1500000US210670032011,"Block Group 1, Census Tract 32.01",210670032011,72.17,69.24,70.22,71.93,80.7,87.7,84.65,86.56,96.58
1500000US210670032012,"Block Group 2, Census Tract 32.01",210670032012,78.29,89.21,88.19,88.73,86.91,78.95,75.65,85.97,85.61
1500000US210670032021,"Block Group 1, Census Tract 32.02",210670032021,93.59,95.83,96.38,89.5,89.24,62.24,80.85,90.58,95.71
1500000US210670032022,"Block Group 2, Census Tract 32.02",210670032022,45.47,89.88,88.16,90.07,89.51,77.94,60.99,75.71,90.72
1500000US210670032023,"Block Group 3, Census Tract 32.02",210670032023,54.73,95.8,97.16,93.55,95.79,85.64,55.53,68.72,74.66
1500000US210670032024,"Block Group 4, Census Tract 32.02",210670032024,82.15,100,100,100,100,83.86,85.01,91.73,95.76
1500000US210670033001,"Block Group 1, Census Tract 33",210670033001,63.01,75.59,76.67,80.68,70.55,83.34,65.22,77.73,88.16
1500000US210670033002,"Block Group 2, Census Tract 33",210670033002,77.46,64.78,64.5,63.72,61.23,85.67,77.14,83.94,88.79
1500000US210670034021,"Block Group 1, Census Tract 34.02",210670034021,68.62,87.05,88.32,84.89,89.38,73.44,78.62,87.22,91.07
1500000US210670034022,"Block Group 2, Census Tract 34.02",210670034022,69.38,73.17,66.72,70.67,63.96,99.86,68.79,80.09,93.74
1500000US210670034023,"Block Group 3, Census Tract 34.02",210670034023,38.81,66.14,68.05,80.28,76.15,73.47,57.17,75.99,88.32
1500000US210670034041,"Block Group 1, Census Tract 34.04",210670034041,48.17,64.92,78.84,77.22,87.09,97.7,54.34,64.16,73.74
1500000US210670034042,"Block Group 2, Census Tract 34.04",210670034042,92.95,94.25,92.58,93.56,94.48,80.22,90.95,94.48,95.55
1500000US210670034043,"Block Group 3, Census Tract 34.04",210670034043,61.28,30.13,30.65,27.29,21.67,97.55,62.87,65.54,83.79
1500000US210670034051,"Block Group 1, Census Tract 34.05",210670034051,75.8,78.06,85.91,79.73,72.28,95.59,69.65,83.01,90.09
1500000US210670034052,"Block Group 2, Census Tract 34.05",210670034052,75.88,94.26,93.28,90.92,90.44,86.51,75.61,85.74,91.22
1500000US210670034053,"Block Group 3, Census Tract 34.05",210670034053,66.57,91.02,92.61,95.4,90.64,94.67,65.72,76.61,88.24
1500000US210670034061,"Block Group 1, Census Tract 34.06",210670034061,71.7,78.49,85.93,82.28,88.31,98.97,77.27,83.65,90.34
1500000US210670034062,"Block Group 2, Census Tract 34.06",210670034062,77.9,97.26,95.15,96.41,90.97,39.64,84.58,87.48,90.71
1500000US210670034063,"Block Group 3, Census Tract 34.06",210670034063,85.1,86.76,83.01,84.01,85.99,84.12,82.55,86.79,88.35
1500000US210670034071,"Block Group 1, Census Tract 34.07",210670034071,58.77,100,100,100,100,21.68,66.06,79.77,89.02
1500000US210670034072,"Block Group 2, Census Tract 34.07",210670034072,68.61,76.28,75,74.8,78.52,42.87,79.59,86.59,86.44
1500000US210670035011,"Block Group 1, Census Tract 35.01",210670035011,88.95,97.12,96.54,96.02,95.98,84.17,72.65,84.76,93.34
1500000US210670035012,"Block Group 2, Census Tract 35.01",210670035012,84.45,90.89,91.83,91.67,91.86,87.51,77.02,83.77,94.54
1500000US210670035031,"Block Group 1, Census Tract 35.03",210670035031,76.37,73.45,73.8,80.25,81.11,64.54,77.33,88.97,94.2
1500000US210670035032,"Block Group 2, Census Tract 35.03",210670035032,79.82,92.41,92.8,93.35,94.76,74.18,75.42,89.85,89.74
1500000US210670035041,"Block Group 1, Census Tract 35.04",210670035041,64.54,85,86.51,88.65,89.84,40.96,57.56,71.41,87.56
1500000US210670035042,"Block Group 2, Census Tract 35.04",210670035042,58.28,94.43,96.91,91.98,90.19,85.45,72.46,89.18,92.95
1500000US210670036001,"Block Group 1, Census Tract 36",210670036001,92.5,83.14,80.44,76.34,71.82,96.36,93.89,97.69,98.83
1500000US210670036002,"Block Group 2, Census Tract 36",210670036002,95.26,91.17,89.2,84.53,86.39,96.4,95.13,96.17,95.54
1500000US210670036003,"Block Group 3, Census Tract 36",210670036003,80.98,81.28,81.08,94.53,92.74,95.78,90.28,92.95,98.28
1500000US210670037011,"Block Group 1, Census Tract 37.01",210670037011,95.96,91.26,92.94,93.55,93.8,25.8,86.25,72.62,93.5
1500000US210670037012,"Block Group 2, Census Tract 37.01",210670037012,62.2,97.47,98.5,97.49,99.6,17.17,50.29,49.02,43.29
1500000US210670037021,"Block Group 1, Census Tract 37.02",210670037021,79.22,96.87,98.12,97.9,95.47,67.28,65.37,28.17,17.62
1500000US210670037022,"Block Group 2, Census Tract 37.02",210670037022,63.76,90.3,89.28,90.36,92.93,39.06,65,56.35,81.6
1500000US210670037031,"Block Group 1, Census Tract 37.03",210670037031,80.2,87.63,85.8,87.61,87.43,66.05,73.14,83.65,97.77
1500000US210670037032,"Block Group 2, Census Tract 37.03",210670037032,85.54,96.92,94.18,89.86,87.02,14.21,72.21,89.08,97.71
1500000US210670037041,"Block Group 1, Census Tract 37.04",210670037041,82.48,81.6,65.88,74.07,74.14,76.63,69.47,80.68,97.67
1500000US210670037042,"Block Group 2, Census Tract 37.04",210670037042,64.2,21.24,25.27,19.43,21.47,70.17,57.1,63.51,96.34
1500000US210670037043,"Block Group 3, Census Tract 37.04",210670037043,50.99,47.06,55.92,63.9,60.98,97.69,57.12,87.62,98.27
1500000US210670038021,"Block Group 1, Census Tract 38.02",210670038021,94.65,96.61,97.38,98.83,91.33,94.55,81.79,85.17,92.55
1500000US210670038022,"Block Group 2, Census Tract 38.02",210670038022,100,92.38,92.18,92.9,90.08,81.58,65.08,84.48,86.53
1500000US210670038023,"Block Group 3, Census Tract 38.02",210670038023,92.32,58.4,55.22,55.32,59.9,86.09,82.28,88.75,93.04
1500000US210670038031,"Block Group 1, Census Tract 38.03",210670038031,78.3,84.6,97.29,96.61,93.05,82.6,68.98,71.39,84.16
1500000US210670038032,"Block Group 2, Census Tract 38.03",210670038032,50.14,86.68,88.43,95.4,94.17,59.54,45.98,38.12,41.43
1500000US210670038033,"Block Group 3, Census Tract 38.03",210670038033,100,51.29,46.9,41.96,38.58,70.18,93.41,31.27,39.33
1500000US210670038041,"Block Group 1, Census Tract 38.04",210670038041,15.24,98.94,100,100,95.73,65.01,11.08,14.24,16.91
1500000US210670038042,"Block Group 2, Census Tract 38.04",210670038042,3.29,95.22,93.78,95.59,89.59,51.82,8.11,17.09,20.19
1500000US210670038043,"Block Group 3, Census Tract 38.04",210670038043,18.59,71.47,57.96,74.08,41.86,91.38,9.09,14.02,14.12
1500000US210670039061,"Block Group 1, Census Tract 39.06",210670039061,89.86,40.89,42.02,36.23,35.67,100,87.87,88.08,93.06
1500000US210670039062,"Block Group 2, Census Tract 39.06",210670039062,88.46,98.66,98.36,99.86,99.74,37.64,90.22,89.21,77
1500000US210670039081,"Block Group 1, Census Tract 39.08",210670039081,86.11,100,100,100,100,66.96,73.36,81.77,99.83
1500000US210670039082,"Block Group 2, Census Tract 39.08",210670039082,78.68,84.97,80.21,78.91,67.38,90.58,79.84,88.8,100
1500000US210670039083,"Block Group 3, Census Tract 39.08",210670039083,35.03,100,100,100,100,35.74,80.61,100,99.98
1500000US210670039091,"Block Group 1, Census Tract 39.09",210670039091,72.22,76.78,80.54,89.08,90.33,67,60.87,84.41,99.22
1500000US210670039092,"Block Group 2, Census Tract 39.09",210670039092,53.94,21.37,26.69,38.43,70.17,92.43,67.89,77.83,72.59
1500000US210670039101,"Block Group 1, Census Tract 39.10",210670039101,48.35,86.58,89.09,84.32,86.38,88.52,44.65,51.78,75.14
1500000US210670039111,"Block Group 1, Census Tract 39.11",210670039111,71.14,82.22,79.38,77.3,77.1,87.21,48.88,64.09,78.37
1500000US210670039112,"Block Group 2, Census Tract 39.11",210670039112,88.33,57.2,58.5,60.77,57.06,97.32,76.13,87.64,92.01
1500000US210670039113,"Block Group 3, Census Tract 39.11",210670039113,20.89,79.25,81.6,80.66,81.2,94.65,43.07,80.69,92.01
1500000US210670039121,"Block Group 1, Census Tract 39.12",210670039121,53.05,75.9,76.92,75.24,76.92,72.85,64.88,77.4,86.21
1500000US210670039122,"Block Group 2, Census Tract 39.12",210670039122,93.78,93.08,92.08,94.52,93.85,90.38,84.51,86.44,82.84
1500000US210670039131,"Block Group 1, Census Tract 39.13",210670039131,88.98,79.85,81.55,79.44,79.25,69.83,88.47,90.64,99.95
1500000US210670039132,"Block Group 2, Census Tract 39.13",210670039132,92.64,69.28,70.81,71.54,76.98,71.44,85.86,87.22,100
1500000US210670039133,"Block Group 3, Census Tract 39.13",210670039133,80.83,86.95,88.99,89.35,91.13,91.11,76.99,92.42,100
1500000US210670039141,"Block Group 1, Census Tract 39.14",210670039141,29.52,44.57,47.35,44.96,40.09,89.33,57.17,87.55,91.68
1500000US210670039142,"Block Group 2, Census Tract 39.14",210670039142,78.94,52.1,42.05,53.15,60.78,56.36,79.8,94.28,96.97
1500000US210670039151,"Block Group 1, Census Tract 39.15",210670039151,81.2,86.26,86.21,86.47,84.16,0,79.32,87.46,91.74
1500000US210670039152,"Block Group 2, Census Tract 39.15",210670039152,84.03,16.05,7.76,9.18,14.88,98.66,83.35,93.56,99.09
1500000US210670039161,"Block Group 1, Census Tract 39.16",210670039161,100,14.75,23.64,19.65,23.36,66.14,28.57,100,100
1500000US210670039162,"Block Group 2, Census Tract 39.16",210670039162,94.18,98.29,98.72,91.38,83.18,100,92.71,96.39,95.08
1500000US210670039171,"Block Group 1, Census Tract 39.17",210670039171,62.26,14.6,18.34,15.72,16.18,0,64.53,73.76,94.67
1500000US210670039172,"Block Group 2, Census Tract 39.17",210670039172,100,63.22,66.15,59.13,66.46,70.8,94.74,88.83,93.48
1500000US210670039173,"Block Group 3, Census Tract 39.17",210670039173,0,71.66,76.34,54.92,60.41,81.55,100,100,100
1500000US210670039181,"Block Group 1, Census Tract 39.18",210670039181,93.31,67.56,62.64,58.65,54.26,83.51,85.46,90.75,90.15
1500000US210670039182,"Block Group 2, Census Tract 39.18",210670039182,91.29,95.21,90.74,90.81,92.85,97.4,89.33,91.8,91.22
1500000US210670040011,"Block Group 1, Census Tract 40.01",210670040011,64.17,48.02,49.71,56.03,59.79,79.32,71.77,77.76,85.82
1500000US210670040012,"Block Group 2, Census Tract 40.01",210670040012,92.19,92.16,96.71,98.8,90.86,55.14,70.57,77.86,86.19
1500000US210670040013,"Block Group 3, Census Tract 40.01",210670040013,66.03,85.33,91.05,91.1,92.89,95.09,58.38,68.68,79.58
1500000US210670040031,"Block Group 1, Census Tract 40.03",210670040031,85.39,82.97,81.08,76.86,70.03,89.5,86.49,86.82,92.97
1500000US210670040032,"Block Group 2, Census Tract 40.03",210670040032,71.57,81.12,76.59,79.19,83.22,81.11,82.1,87.12,92.44
1500000US210670040033,"Block Group 3, Census Tract 40.03",210670040033,92.12,84.08,88.61,90.64,89.68,60.44,89.32,89.67,92.44
1500000US210670040051,"Block Group 1, Census Tract 40.05",210670040051,95.91,64.23,68.02,77.7,76.32,70.34,93.32,90.76,89.16
1500000US210670040061,"Block Group 1, Census Tract 40.06",210670040061,95.85,69.82,70.79,72.09,76.27,96.19,92.43,93.26,92.44
1500000US210670040071,"Block Group 1, Census Tract 40.07",210670040071,98.27,79.94,79.27,88.1,90.05,71.46,95.21,96.19,98.79
1500000US210670040072,"Block Group 2, Census Tract 40.07",210670040072,96.78,84.52,79.73,72.25,74.84,94.21,95.28,96.29,97.05
1500000US210670041031,"Block Group 1, Census Tract 41.03",210670041031,100,83.44,84.52,85.66,86.98,73.08,95.39,96.07,96.21
1500000US210670041032,"Block Group 2, Census Tract 41.03",210670041032,76.9,68.38,71.55,72.54,73.26,73.36,79.13,92.85,93.75
1500000US210670041041,"Block Group 1, Census Tract 41.04",210670041041,78.01,76.39,74.57,81.85,93.03,91.81,74,86.55,94.37
1500000US210670041042,"Block Group 2, Census Tract 41.04",210670041042,78.77,72.33,86.15,89.57,58.27,71.3,74.34,86.26,93.14
1500000US210670041043,"Block Group 3, Census Tract 41.04",210670041043,97.57,91.28,93.16,96.35,96.15,85.03,81.8,88.55,93.79
1500000US210670041051,"Block Group 1, Census Tract 41.05",210670041051,96.27,64.37,58.05,43.82,42.48,83.51,91.5,88.22,91.7
1500000US210670041052,"Block Group 2, Census Tract 41.05",210670041052,86.87,59.03,60.67,62.38,68.89,53.83,79.59,83.69,91.69
1500000US210670041053,"Block Group 3, Census Tract 41.05",210670041053,91.47,92.12,92.41,92.94,98.34,78.25,88.12,94.24,95.21
1500000US210670041061,"Block Group 1, Census Tract 41.06",210670041061,78.58,94.07,95.1,96.26,94.12,96.08,85.3,83.7,92.78
1500000US210670041062,"Block Group 2, Census Tract 41.06",210670041062,91.07,94.69,93.55,92.84,99.16,67.82,87.64,90.68,94.7
1500000US210670041071,"Block Group 1, Census Tract 41.07",210670041071,87.04,74.05,77.05,76.95,80,56.51,87.63,94.59,91.03
1500000US210670041072,"Block Group 2, Census Tract 41.07",210670041072,94.53,83.83,89.08,88.97,95.26,70.6,91.46,92.93,91.24
1500000US210670041073,"Block Group 3, Census Tract 41.07",210670041073,85.23,93.98,94.32,96.53,96.24,87.45,81.63,92.47,91.06
1500000US210670042041,"Block Group 1, Census Tract 42.04",210670042041,83.16,67.09,68.54,69,65.99,22.88,76.22,85.57,95.34
1500000US210670042042,"Block Group 2, Census Tract 42.04",210670042042,91.02,28.84,21.09,21.19,21.47,15.54,90.94,93.02,95.26
1500000US210670042043,"Block Group 3, Census Tract 42.04",210670042043,96.39,84.29,80.04,83.01,80.17,66.47,92.97,95.24,95.93
1500000US210670042051,"Block Group 1, Census Tract 42.05",210670042051,94.29,100,97.56,96.58,92.01,88.79,84.92,92.45,94.1
1500000US210670042052,"Block Group 2, Census Tract 42.05",210670042052,96.29,100,100,100,100,74.42,92.03,93.69,95.29
1500000US210670042053,"Block Group 3, Census Tract 42.05",210670042053,91.49,62.85,62.72,63.71,60.93,74.63,88.13,92.75,93.24
1500000US210670042071,"Block Group 1, Census Tract 42.07",210670042071,94.81,95.56,96.96,97.06,97.55,98.7,89.62,92.37,80.82
1500000US210670042072,"Block Group 2, Census Tract 42.07",210670042072,88.91,86.58,86.85,90.65,87.47,93.75,90.23,92.82,95.99
1500000US210670042081,"Block Group 1, Census Tract 42.08",210670042081,78.05,91.9,92.13,90.91,95.26,85.33,85.59,92.45,92.58
1500000US210670042082,"Block Group 2, Census Tract 42.08",210670042082,68.83,90.03,91.77,72.94,76.18,93.65,71.09,84.99,90.38
1500000US210670042091,"Block Group 1, Census Tract 42.09",210670042091,88.57,78.66,76.26,76.09,75.77,89.57,89.74,92.52,95.82
1500000US210670042092,"Block Group 2, Census Tract 42.09",210670042092,90.76,80.08,75.76,76.68,79.23,78.42,92.82,94.49,95.76
1500000US210670042101,"Block Group 1, Census Tract 42.10",210670042101,77.74,49.81,40.95,62.42,69.21,90.28,80.03,89.07,100
1500000US210670042102,"Block Group 2, Census Tract 42.10",210670042102,78.4,77.39,69.19,66.26,63.07,94.11,79.93,90.27,95.85
