"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races"
"1500000US210670008022","Block Group 2, Census Tract 8.02, Fayette County, Kentucky","850","116","832","110","634","117","37","29","0","11","123","58","0","11","3","6","35","28","0","11","35","28","18","19","18","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670016001","Block Group 1, Census Tract 16, Fayette County, Kentucky","1232","250","1193","252","915","195","194","122","0","11","84","153","0","11","0","11","0","11","0","11","0","11","39","59","0","11","0","11","0","11","0","11","0","11","39","59","0","11","0","11","0","11"
"1500000US210670025003","Block Group 3, Census Tract 25, Fayette County, Kentucky","1804","426","1804","426","1725","427","6","14","0","11","69","39","0","11","0","11","4","8","0","11","4","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670032011","Block Group 1, Census Tract 32.01, Fayette County, Kentucky","985","160","963","162","695","169","173","95","10","12","14","20","0","11","0","11","71","59","0","11","71","59","22","35","0","11","0","11","0","11","0","11","0","11","4","8","18","27","6","9","12","19"
"1500000US210670032022","Block Group 2, Census Tract 32.02, Fayette County, Kentucky","1291","491","1291","491","587","303","570","354","0","11","0","11","0","11","0","11","134","118","0","11","134","118","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670033002","Block Group 2, Census Tract 33, Fayette County, Kentucky","932","212","923","211","715","212","129","102","0","11","69","110","0","11","0","11","10","21","0","11","10","21","9","16","9","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670034063","Block Group 3, Census Tract 34.06, Fayette County, Kentucky","2597","483","2443","458","2079","415","194","128","0","11","29","49","0","11","0","11","141","95","0","11","141","95","154","172","80","76","0","11","0","11","0","11","0","11","0","11","74","117","0","11","74","117"
"1500000US210670035031","Block Group 1, Census Tract 35.03, Fayette County, Kentucky","1802","232","1765","240","1348","244","277","121","0","11","92","62","13","22","0","11","35","30","0","11","35","30","37","38","31","36","0","11","0","11","0","11","0","11","6","10","0","11","0","11","0","11"
"1500000US210670035042","Block Group 2, Census Tract 35.04, Fayette County, Kentucky","2537","449","2459","458","1433","279","958","423","0","11","46","39","0","11","0","11","22","30","0","11","22","30","78","70","37","43","34","54","0","11","0","11","0","11","7","11","0","11","0","11","0","11"
"1500000US210670037021","Block Group 1, Census Tract 37.02, Fayette County, Kentucky","2142","367","1848","349","1464","286","360","225","0","11","24","38","0","11","0","11","0","11","0","11","0","11","294","136","255","134","32","46","0","11","0","11","0","11","0","11","7","11","0","11","7","11"
"1500000US210670007001","Block Group 1, Census Tract 7, Fayette County, Kentucky","1754","285","1670","265","1310","268","60","61","0","11","198","186","0","11","0","11","102","85","0","11","102","85","84","80","71","76","8","14","0","11","0","11","0","11","0","11","5","9","5","9","0","11"
"1500000US210670014002","Block Group 2, Census Tract 14, Fayette County, Kentucky","1080","242","1019","249","788","163","186","125","8","12","7","10","0","11","0","11","30","36","0","11","30","36","61","64","61","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017002","Block Group 2, Census Tract 17, Fayette County, Kentucky","870","245","870","245","860","246","5","9","0","11","0","11","0","11","0","11","5","11","0","11","5","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
