"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"1500000US210670003002","Block Group 2, Census Tract 3, Fayette County, Kentucky","853","337","853","337","246","170","553","264","0","11","0","11","0","11","0","11","54","80","0","11","54","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003003","Block Group 3, Census Tract 3, Fayette County, Kentucky","991","333","940","320","320","234","576","220","0","11","0","11","0","11","9","16","35","49","0","11","35","49","51","45","0","11","18","24","0","11","0","11","0","11","0","11","33","40","20","33","13","20"
"1500000US210670003004","Block Group 4, Census Tract 3, Fayette County, Kentucky","669","188","617","194","291","118","302","156","0","11","5","8","0","11","8","27","11","18","0","11","11","18","52","80","0","11","0","11","0","11","0","11","0","11","52","80","0","11","0","11","0","11"
"1500000US210670004001","Block Group 1, Census Tract 4, Fayette County, Kentucky","712","170","614","155","501","128","66","42","41","64","0","11","0","11","0","11","6","9","0","11","6","9","98","70","98","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670004002","Block Group 2, Census Tract 4, Fayette County, Kentucky","1217","136","1191","142","253","138","865","134","0","11","0","11","0","11","36","55","37","58","0","11","37","58","26","20","5","6","4","7","0","11","0","11","0","11","17","19","0","11","0","11","0","11"
"1500000US210670005001","Block Group 1, Census Tract 5, Fayette County, Kentucky","744","162","721","157","610","123","84","111","0","11","0","11","0","11","0","11","27","25","0","11","27","25","23","31","22","30","0","11","1","6","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005002","Block Group 2, Census Tract 5, Fayette County, Kentucky","1119","255","1119","255","970","202","0","11","32","50","0","11","0","11","0","11","117","127","0","11","117","127","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005003","Block Group 3, Census Tract 5, Fayette County, Kentucky","846","167","846","167","837","166","0","11","0","11","0","11","0","11","0","11","9","15","0","11","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005004","Block Group 4, Census Tract 5, Fayette County, Kentucky","942","214","942","214","897","217","27","25","0","11","0","11","0","11","0","11","18","22","0","11","18","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006001","Block Group 1, Census Tract 6, Fayette County, Kentucky","1740","505","1717","503","1694","506","8","10","0","11","0","11","0","11","0","11","15","22","0","11","15","22","23","35","23","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006002","Block Group 2, Census Tract 6, Fayette County, Kentucky","1123","267","1123","267","1123","267","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006003","Block Group 3, Census Tract 6, Fayette County, Kentucky","1547","270","1547","270","1547","270","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670007001","Block Group 1, Census Tract 7, Fayette County, Kentucky","1404","257","1374","256","1055","263","64","66","0","11","205","183","0","11","0","11","50","52","0","11","50","52","30","29","16","17","9","15","0","11","0","11","0","11","0","11","5","8","5","8","0","11"
"1500000US210670007002","Block Group 2, Census Tract 7, Fayette County, Kentucky","976","194","961","197","832","171","6","10","0","11","100","135","0","11","0","11","23","27","0","11","23","27","15","23","15","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670008011","Block Group 1, Census Tract 8.01, Fayette County, Kentucky","3419","661","3313","665","2724","594","307","95","0","11","192","70","0","11","1","3","89","48","4","8","85","48","106","67","76","61","4","9","0","11","0","11","0","11","25","24","1","3","1","3","0","11"
"1500000US210670008021","Block Group 1, Census Tract 8.02, Fayette County, Kentucky","3619","839","3455","793","2738","509","456","300","6","12","37","31","7","14","9","14","202","124","18","28","184","121","164","84","134","83","7","14","0","11","0","11","0","11","18","18","5","7","5","7","0","11"
"1500000US210670008022","Block Group 2, Census Tract 8.02, Fayette County, Kentucky","897","124","888","123","674","113","46","29","0","11","129","62","0","11","3","6","36","26","0","11","36","26","9","11","9","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670009001","Block Group 1, Census Tract 9, Fayette County, Kentucky","1335","328","1288","322","671","224","290","172","0","11","204","109","0","11","0","11","123","170","0","11","123","170","47","74","0","11","47","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670009002","Block Group 2, Census Tract 9, Fayette County, Kentucky","3245","606","3131","616","2500","594","275","165","0","11","233","168","0","11","0","11","123","113","0","11","123","113","114","112","85","99","0","11","0","11","0","11","0","11","20","26","9","15","0","11","9","15"
"1500000US210670009003","Block Group 3, Census Tract 9, Fayette County, Kentucky","1374","395","1286","387","891","304","79","84","0","11","187","157","0","11","0","11","129","209","0","11","129","209","88","105","0","11","0","11","0","11","0","11","0","11","88","105","0","11","0","11","0","11"
"1500000US210670010001","Block Group 1, Census Tract 10, Fayette County, Kentucky","839","188","691","189","308","163","383","113","0","11","0","11","0","11","0","11","0","11","0","11","0","11","148","121","133","122","6","10","0","11","0","11","0","11","0","11","9","14","9","14","0","11"
"1500000US210670010002","Block Group 2, Census Tract 10, Fayette County, Kentucky","878","113","866","115","747","114","52","39","10","17","25","26","0","11","0","11","32","35","0","11","32","35","12","14","12","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670011001","Block Group 1, Census Tract 11, Fayette County, Kentucky","1351","517","623","263","100","89","494","250","0","11","0","11","0","11","29","52","0","11","0","11","0","11","728","458","318","351","0","11","0","11","0","11","0","11","410","289","0","11","0","11","0","11"
"1500000US210670011002","Block Group 2, Census Tract 11, Fayette County, Kentucky","1459","338","1349","318","199","163","1115","291","0","11","35","54","0","11","0","11","0","11","0","11","0","11","110","145","110","145","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670011003","Block Group 3, Census Tract 11, Fayette County, Kentucky","951","288","409","156","402","156","0","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11","542","262","197","211","0","11","0","11","0","11","0","11","287","271","58","87","58","87","0","11"
"1500000US210670011004","Block Group 4, Census Tract 11, Fayette County, Kentucky","1371","451","1014","269","148","194","793","217","2","4","0","11","0","11","0","11","71","89","0","11","71","89","357","405","88","143","0","11","0","11","0","11","0","11","269","366","0","11","0","11","0","11"
"1500000US210670013001","Block Group 1, Census Tract 13, Fayette County, Kentucky","848","197","764","150","483","128","202","83","0","11","0","11","0","11","0","11","79","98","0","11","79","98","84","117","77","117","0","11","0","11","0","11","0","11","7","10","0","11","0","11","0","11"
"1500000US210670013002","Block Group 2, Census Tract 13, Fayette County, Kentucky","1012","197","621","139","445","136","135","63","17","25","0","11","0","11","0","11","24","35","0","11","24","35","391","198","316","195","0","11","0","11","0","11","0","11","75","63","0","11","0","11","0","11"
"1500000US210670014001","Block Group 1, Census Tract 14, Fayette County, Kentucky","1275","281","928","247","627","156","274","201","3","5","0","11","0","11","0","11","24","27","0","11","24","27","347","193","321","182","0","11","0","11","0","11","0","11","0","11","26","32","0","11","26","32"
"1500000US210670014002","Block Group 2, Census Tract 14, Fayette County, Kentucky","1144","212","1057","197","799","154","222","97","6","9","12","16","0","11","0","11","18","21","0","11","18","21","87","70","65","63","0","11","0","11","0","11","0","11","0","11","22","26","22","26","0","11"
"1500000US210670015001","Block Group 1, Census Tract 15, Fayette County, Kentucky","906","215","754","196","653","168","85","64","0","11","0","11","0","11","0","11","16","18","0","11","16","18","152","141","152","141","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670015002","Block Group 2, Census Tract 15, Fayette County, Kentucky","1331","234","1076","186","791","172","259","98","0","11","0","11","0","11","6","9","20","28","0","11","20","28","255","162","250","161","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670016001","Block Group 1, Census Tract 16, Fayette County, Kentucky","1392","223","1353","227","1004","191","272","83","0","11","56","114","0","11","0","11","21","25","0","11","21","25","39","59","0","11","0","11","0","11","0","11","0","11","39","59","0","11","0","11","0","11"
"1500000US210670016002","Block Group 2, Census Tract 16, Fayette County, Kentucky","974","291","819","250","772","251","32","39","0","11","4","7","0","11","0","11","11","17","0","11","11","17","155","149","155","149","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017001","Block Group 1, Census Tract 17, Fayette County, Kentucky","603","150","590","147","537","143","0","11","0","11","40","58","0","11","0","11","13","18","0","11","13","18","13","21","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017002","Block Group 2, Census Tract 17, Fayette County, Kentucky","781","179","781","179","712","186","64","55","0","11","0","11","0","11","0","11","5","10","0","11","5","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017003","Block Group 3, Census Tract 17, Fayette County, Kentucky","796","201","796","201","647","178","149","119","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670018001","Block Group 1, Census Tract 18, Fayette County, Kentucky","1700","245","1644","246","1364","241","115","77","20","23","121","69","0","11","0","11","24","26","0","11","24","26","56","61","12","17","35","55","0","11","0","11","0","11","0","11","9","16","9","16","0","11"
"1500000US210670018002","Block Group 2, Census Tract 18, Fayette County, Kentucky","1352","282","1339","281","1050","279","53","58","0","11","176","106","0","11","0","11","60","50","0","11","60","50","13","21","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670019001","Block Group 1, Census Tract 19, Fayette County, Kentucky","3368","502","2981","498","1508","321","1037","339","0","11","207","150","0","11","11","17","218","153","0","11","218","153","387","234","78","77","0","11","0","11","0","11","0","11","238","239","71","62","53","59","18","23"
"1500000US210670019002","Block Group 2, Census Tract 19, Fayette County, Kentucky","1648","356","1604","341","1393","291","177","173","10","16","16","25","0","11","0","11","8","14","0","11","8","14","44","44","23","27","0","11","0","11","0","11","0","11","0","11","21","35","0","11","21","35"
"1500000US210670020011","Block Group 1, Census Tract 20.01, Fayette County, Kentucky","1882","587","765","440","247","113","418","389","0","11","0","11","0","11","0","11","100","150","0","11","100","150","1117","458","411","324","0","11","0","11","0","11","0","11","706","488","0","11","0","11","0","11"
"1500000US210670020012","Block Group 2, Census Tract 20.01, Fayette County, Kentucky","957","343","408","211","307","196","79","90","0","11","0","11","0","11","0","11","22","37","0","11","22","37","549","341","163","247","0","11","0","11","0","11","0","11","386","231","0","11","0","11","0","11"
"1500000US210670020013","Block Group 3, Census Tract 20.01, Fayette County, Kentucky","2640","605","1842","406","1105","331","657","188","0","11","26","33","0","11","0","11","54","51","16","27","38","43","798","535","486","431","19","37","0","11","0","11","0","11","265","308","28","47","28","47","0","11"
"1500000US210670020021","Block Group 1, Census Tract 20.02, Fayette County, Kentucky","1160","275","440","116","276","86","142","92","0","11","2","5","0","11","0","11","20","19","9","12","11","14","720","286","344","224","0","11","0","11","0","11","0","11","376","222","0","11","0","11","0","11"
"1500000US210670020022","Block Group 2, Census Tract 20.02, Fayette County, Kentucky","1557","221","1272","199","930","178","289","76","0","11","3","6","0","11","27","39","23","27","0","11","23","27","285","180","144","114","0","11","0","11","0","11","6","11","135","149","0","11","0","11","0","11"
"1500000US210670022001","Block Group 1, Census Tract 22, Fayette County, Kentucky","675","108","660","104","641","105","19","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","15","0","11","9","13","0","11","0","11","0","11","0","11","6","9","0","11","6","9"
"1500000US210670022002","Block Group 2, Census Tract 22, Fayette County, Kentucky","985","137","917","141","488","107","192","111","18","27","108","72","66","65","0","11","45","38","0","11","45","38","68","68","25","26","0","11","0","11","0","11","0","11","43","60","0","11","0","11","0","11"
"1500000US210670023021","Block Group 1, Census Tract 23.02, Fayette County, Kentucky","1522","386","1473","397","1170","289","0","11","0","11","209","211","0","11","0","11","94","126","0","11","94","126","49","72","49","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023022","Block Group 2, Census Tract 23.02, Fayette County, Kentucky","1825","404","1825","404","1707","386","0","11","0","11","69","65","0","11","0","11","49","51","0","11","49","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023023","Block Group 3, Census Tract 23.02, Fayette County, Kentucky","1981","364","1963","359","1956","358","7","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","18","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023031","Block Group 1, Census Tract 23.03, Fayette County, Kentucky","1518","512","1468","490","886","440","126","114","151","193","305","260","0","11","0","11","0","11","0","11","0","11","50","66","50","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023032","Block Group 2, Census Tract 23.03, Fayette County, Kentucky","527","195","527","195","367","146","85","72","34","49","0","11","0","11","0","11","41","41","0","11","41","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023033","Block Group 3, Census Tract 23.03, Fayette County, Kentucky","1872","501","1872","501","1852","500","0","11","0","11","20","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023034","Block Group 4, Census Tract 23.03, Fayette County, Kentucky","687","353","604","334","528","319","0","11","0","11","36","33","0","11","32","49","8","15","8","15","0","11","83","126","83","126","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023041","Block Group 1, Census Tract 23.04, Fayette County, Kentucky","1484","131","1445","133","1409","131","18","19","0","11","0","11","0","11","0","11","18","27","0","11","18","27","39","40","39","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023042","Block Group 2, Census Tract 23.04, Fayette County, Kentucky","677","118","657","115","646","115","0","11","0","11","5","8","0","11","0","11","6","9","0","11","6","9","20","30","20","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024001","Block Group 1, Census Tract 24, Fayette County, Kentucky","1926","354","1846","363","1459","339","57","87","0","11","316","111","0","11","0","11","14","23","0","11","14","23","80","67","53","57","0","11","0","11","0","11","0","11","27","34","0","11","0","11","0","11"
"1500000US210670024002","Block Group 2, Census Tract 24, Fayette County, Kentucky","643","139","643","139","617","133","0","11","0","11","0","11","0","11","0","11","26","31","0","11","26","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024003","Block Group 3, Census Tract 24, Fayette County, Kentucky","941","286","917","287","900","285","10","17","0","11","7","10","0","11","0","11","0","11","0","11","0","11","24","38","24","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024004","Block Group 4, Census Tract 24, Fayette County, Kentucky","721","123","709","123","680","122","13","19","0","11","6","10","0","11","0","11","10","17","0","11","10","17","12","19","12","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025001","Block Group 1, Census Tract 25, Fayette County, Kentucky","1039","152","1012","153","981","154","0","11","0","11","0","11","0","11","4","8","27","41","0","11","27","41","27","29","27","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025002","Block Group 2, Census Tract 25, Fayette County, Kentucky","755","168","755","168","749","170","0","11","0","11","6","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025003","Block Group 3, Census Tract 25, Fayette County, Kentucky","1915","426","1915","426","1845","430","0","11","0","11","70","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026001","Block Group 1, Census Tract 26, Fayette County, Kentucky","1640","424","1613","423","1439","405","11","18","14","22","27","41","0","11","0","11","122","127","0","11","122","127","27","58","0","11","0","11","0","11","0","11","0","11","8","16","19","43","19","43","0","11"
"1500000US210670026002","Block Group 2, Census Tract 26, Fayette County, Kentucky","767","194","767","194","735","194","18","29","0","11","14","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026003","Block Group 3, Census Tract 26, Fayette County, Kentucky","1494","372","1453","369","1392","382","45","47","0","11","16","25","0","11","0","11","0","11","0","11","0","11","41","54","8","14","0","11","0","11","0","11","0","11","0","11","33","51","0","11","33","51"
"1500000US210670026004","Block Group 4, Census Tract 26, Fayette County, Kentucky","621","246","329","135","329","135","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","292","208","145","155","0","11","0","11","0","11","0","11","147","167","0","11","0","11","0","11"
"1500000US210670026005","Block Group 5, Census Tract 26, Fayette County, Kentucky","678","390","632","383","418","274","199","213","0","11","0","11","0","11","0","11","15","24","0","11","15","24","46","64","46","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670027001","Block Group 1, Census Tract 27, Fayette County, Kentucky","883","185","840","174","817","172","7","11","0","11","0","11","0","11","0","11","16","27","0","11","16","27","43","42","28","34","0","11","0","11","0","11","0","11","15","25","0","11","0","11","0","11"
"1500000US210670027002","Block Group 2, Census Tract 27, Fayette County, Kentucky","1774","272","1585","255","1209","231","159","105","63","95","39","48","0","11","0","11","115","101","0","11","115","101","189","99","123","100","0","11","0","11","0","11","0","11","66","80","0","11","0","11","0","11"
"1500000US210670027003","Block Group 3, Census Tract 27, Fayette County, Kentucky","1444","240","1427","240","1297","222","86","82","0","11","25","29","0","11","0","11","19","20","0","11","19","20","17","26","17","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670028001","Block Group 1, Census Tract 28, Fayette County, Kentucky","2801","328","2544","265","2351","254","50","61","0","11","60","62","0","11","0","11","83","68","0","11","83","68","257","200","210","192","0","11","0","11","0","11","0","11","28","43","19","23","0","11","19","23"
"1500000US210670028002","Block Group 2, Census Tract 28, Fayette County, Kentucky","1250","209","1240","212","1054","191","0","11","0","11","154","101","0","11","0","11","32","33","8","12","24","30","10","17","10","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670029001","Block Group 1, Census Tract 29, Fayette County, Kentucky","834","288","824","287","752","206","72","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","17","10","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670029002","Block Group 2, Census Tract 29, Fayette County, Kentucky","2090","327","1934","284","1885","268","0","11","0","11","22","30","0","11","0","11","27","42","0","11","27","42","156","201","25","32","0","11","0","11","0","11","0","11","131","201","0","11","0","11","0","11"
"1500000US210670029003","Block Group 3, Census Tract 29, Fayette County, Kentucky","1782","326","1578","318","1425","266","52","59","0","11","38","39","0","11","0","11","63","54","0","11","63","54","204","197","81","93","0","11","0","11","0","11","0","11","123","166","0","11","0","11","0","11"
"1500000US210670030001","Block Group 1, Census Tract 30, Fayette County, Kentucky","1045","366","865","249","758","204","59","78","0","11","48","68","0","11","0","11","0","11","0","11","0","11","180","289","0","11","0","11","0","11","0","11","0","11","180","289","0","11","0","11","0","11"
"1500000US210670030002","Block Group 2, Census Tract 30, Fayette County, Kentucky","1313","286","1297","289","1257","292","0","11","0","11","20","31","0","11","0","11","20","36","0","11","20","36","16","25","16","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030003","Block Group 3, Census Tract 30, Fayette County, Kentucky","1112","514","1112","514","628","210","91","105","0","11","0","11","0","11","327","519","66","82","0","11","66","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030004","Block Group 4, Census Tract 30, Fayette County, Kentucky","923","321","923","321","910","321","0","11","0","11","0","11","0","11","0","11","13","19","0","11","13","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030005","Block Group 5, Census Tract 30, Fayette County, Kentucky","1419","425","1089","261","1002","246","67","66","0","11","10","18","0","11","0","11","10","18","0","11","10","18","330","296","0","11","0","11","192","295","0","11","0","11","138","33","0","11","0","11","0","11"
"1500000US210670031011","Block Group 1, Census Tract 31.01, Fayette County, Kentucky","1271","228","1189","228","1014","226","144","83","0","11","11","16","0","11","0","11","20","35","0","11","20","35","82","71","38","43","0","11","0","11","0","11","0","11","42","51","2","4","2","4","0","11"
"1500000US210670031012","Block Group 2, Census Tract 31.01, Fayette County, Kentucky","1300","241","1230","234","900","216","245","165","0","11","0","11","0","11","0","11","85","77","0","11","85","77","70","108","70","108","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670031021","Block Group 1, Census Tract 31.02, Fayette County, Kentucky","1092","262","1092","262","329","149","690","205","0","11","0","11","0","11","0","11","73","83","0","11","73","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670031022","Block Group 2, Census Tract 31.02, Fayette County, Kentucky","1428","252","1428","252","927","223","398","169","0","11","0","11","0","11","0","11","103","128","0","11","103","128","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670032011","Block Group 1, Census Tract 32.01, Fayette County, Kentucky","1231","196","1231","196","969","217","143","81","12","15","15","20","0","11","0","11","92","70","0","11","92","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
