"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"1500000US210670003002","Block Group 2, Census Tract 3, Fayette County, Kentucky","863","325","863","325","182","97","581","289","0","11","0","11","0","11","0","11","100","111","0","11","100","111","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003003","Block Group 3, Census Tract 3, Fayette County, Kentucky","863","338","826","329","282","273","512","196","0","11","0","11","0","11","13","17","19","28","0","11","19","28","37","40","0","11","17","22","0","11","0","11","0","11","0","11","20","33","20","33","0","11"
"1500000US210670003004","Block Group 4, Census Tract 3, Fayette County, Kentucky","865","252","807","247","324","122","422","186","0","11","0","11","0","11","27","42","34","42","0","11","34","42","58","94","0","11","0","11","0","11","0","11","0","11","58","94","0","11","0","11","0","11"
"1500000US210670004001","Block Group 1, Census Tract 4, Fayette County, Kentucky","805","211","680","199","448","117","170","147","53","67","0","11","0","11","0","11","9","14","0","11","9","14","125","92","125","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670004002","Block Group 2, Census Tract 4, Fayette County, Kentucky","1166","156","1124","153","284","107","780","143","0","11","0","11","0","11","26","41","34","47","0","11","34","47","42","39","28","37","0","11","0","11","0","11","0","11","14","16","0","11","0","11","0","11"
"1500000US210670005001","Block Group 1, Census Tract 5, Fayette County, Kentucky","598","106","590","106","574","103","11","17","0","11","0","11","0","11","0","11","5","9","0","11","5","9","8","11","5","10","0","11","3","6","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005002","Block Group 2, Census Tract 5, Fayette County, Kentucky","1054","231","1054","231","932","181","0","11","26","42","0","11","0","11","0","11","96","107","0","11","96","107","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005003","Block Group 3, Census Tract 5, Fayette County, Kentucky","750","176","750","176","750","176","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005004","Block Group 4, Census Tract 5, Fayette County, Kentucky","997","231","997","231","935","232","30","27","0","11","0","11","0","11","0","11","32","26","0","11","32","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006001","Block Group 1, Census Tract 6, Fayette County, Kentucky","1614","538","1590","538","1564","539","11","14","0","11","0","11","0","11","0","11","15","25","0","11","15","25","24","36","24","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006002","Block Group 2, Census Tract 6, Fayette County, Kentucky","1164","248","1164","248","1164","248","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006003","Block Group 3, Census Tract 6, Fayette County, Kentucky","1777","376","1777","376","1777","376","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670007001","Block Group 1, Census Tract 7, Fayette County, Kentucky","1331","288","1285","280","1035","260","65","68","0","11","150","144","0","11","0","11","35","43","0","11","35","43","46","37","31","28","9","15","0","11","0","11","0","11","0","11","6","10","6","10","0","11"
"1500000US210670007002","Block Group 2, Census Tract 7, Fayette County, Kentucky","1035","194","1017","195","906","163","7","11","0","11","90","121","0","11","0","11","14","22","0","11","14","22","18","23","18","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670008011","Block Group 1, Census Tract 8.01, Fayette County, Kentucky","3740","455","3652","449","2899","364","386","88","0","11","244","89","0","11","0","11","123","50","10","14","113","50","88","60","51","49","4","10","0","11","10","21","0","11","23","23","0","11","0","11","0","11"
"1500000US210670008021","Block Group 1, Census Tract 8.02, Fayette County, Kentucky","3641","580","3506","558","2861","451","430","193","5","11","17","16","5","9","14","15","174","91","39","35","135","94","135","57","100","52","7","15","0","11","5","10","0","11","23","22","0","11","0","11","0","11"
"1500000US210670008022","Block Group 2, Census Tract 8.02, Fayette County, Kentucky","998","220","992","219","763","194","71","42","0","11","133","66","0","11","0","11","25","24","4","10","21","22","6","8","6","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670009001","Block Group 1, Census Tract 9, Fayette County, Kentucky","1381","303","1320","309","555","150","457","241","0","11","188","83","0","11","0","11","120","159","0","11","120","159","61","95","0","11","61","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670009002","Block Group 2, Census Tract 9, Fayette County, Kentucky","3369","667","3230","678","2634","685","277","181","0","11","223","160","0","11","0","11","96","104","0","11","96","104","139","114","111","99","0","11","0","11","0","11","0","11","17","21","11","17","0","11","11","17"
"1500000US210670009003","Block Group 3, Census Tract 9, Fayette County, Kentucky","1408","413","1326","409","939","336","67","80","0","11","168","157","0","11","0","11","152","211","0","11","152","211","82","88","11","19","0","11","0","11","0","11","0","11","71","85","0","11","0","11","0","11"
"1500000US210670010001","Block Group 1, Census Tract 10, Fayette County, Kentucky","802","209","718","198","340","160","378","139","0","11","0","11","0","11","0","11","0","11","0","11","0","11","84","70","66","68","6","10","0","11","0","11","0","11","0","11","12","18","12","18","0","11"
"1500000US210670010002","Block Group 2, Census Tract 10, Fayette County, Kentucky","896","133","885","134","763","125","72","49","9","14","41","34","0","11","0","11","0","11","0","11","0","11","11","14","11","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670011001","Block Group 1, Census Tract 11, Fayette County, Kentucky","1519","483","850","337","66","51","784","335","0","11","0","11","0","11","0","11","0","11","0","11","0","11","669","342","338","275","0","11","0","11","0","11","0","11","331","239","0","11","0","11","0","11"
"1500000US210670011002","Block Group 2, Census Tract 11, Fayette County, Kentucky","1327","373","1159","303","274","249","885","244","0","11","0","11","0","11","0","11","0","11","0","11","0","11","168","222","146","218","22","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670011003","Block Group 3, Census Tract 11, Fayette County, Kentucky","1135","332","545","266","538","266","0","11","0","11","7","15","0","11","0","11","0","11","0","11","0","11","590","297","129","129","0","11","0","11","0","11","0","11","399","317","62","91","62","91","0","11"
"1500000US210670011004","Block Group 4, Census Tract 11, Fayette County, Kentucky","1053","332","807","222","148","87","657","196","2","5","0","11","0","11","0","11","0","11","0","11","0","11","246","293","71","114","0","11","0","11","0","11","0","11","175","278","0","11","0","11","0","11"
"1500000US210670013001","Block Group 1, Census Tract 13, Fayette County, Kentucky","827","173","703","114","465","110","180","75","0","11","0","11","0","11","0","11","58","66","0","11","58","66","124","137","124","137","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670013002","Block Group 2, Census Tract 13, Fayette County, Kentucky","1286","269","782","207","597","188","144","95","17","26","0","11","0","11","0","11","24","36","0","11","24","36","504","242","380","219","0","11","0","11","0","11","0","11","124","108","0","11","0","11","0","11"
"1500000US210670014001","Block Group 1, Census Tract 14, Fayette County, Kentucky","1166","296","918","251","575","155","286","214","0","11","28","42","0","11","0","11","29","35","0","11","29","35","248","183","248","183","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670014002","Block Group 2, Census Tract 14, Fayette County, Kentucky","1225","206","1110","191","851","171","232","98","0","11","6","8","0","11","0","11","21","19","0","11","21","19","115","118","92","118","0","11","0","11","0","11","0","11","0","11","23","24","23","24","0","11"
"1500000US210670015001","Block Group 1, Census Tract 15, Fayette County, Kentucky","971","203","796","183","646","155","146","77","0","11","0","11","0","11","0","11","4","9","0","11","4","9","175","143","161","140","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11"
"1500000US210670015002","Block Group 2, Census Tract 15, Fayette County, Kentucky","1236","214","1019","175","783","149","199","84","0","11","0","11","0","11","5","9","32","32","0","11","32","32","217","156","203","155","5","8","9","13","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670016001","Block Group 1, Census Tract 16, Fayette County, Kentucky","1448","287","1341","248","968","180","246","104","0","11","90","146","0","11","0","11","37","35","0","11","37","35","107","100","69","83","0","11","0","11","0","11","0","11","29","50","9","14","9","14","0","11"
"1500000US210670016002","Block Group 2, Census Tract 16, Fayette County, Kentucky","946","285","699","209","652","210","32","43","0","11","0","11","0","11","0","11","15","28","0","11","15","28","247","215","247","215","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017001","Block Group 1, Census Tract 17, Fayette County, Kentucky","550","169","541","168","501","158","0","11","0","11","33","50","0","11","0","11","7","10","0","11","7","10","9","14","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017002","Block Group 2, Census Tract 17, Fayette County, Kentucky","759","231","759","231","677","223","77","79","0","11","0","11","0","11","0","11","5","11","0","11","5","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017003","Block Group 3, Census Tract 17, Fayette County, Kentucky","777","192","777","192","630","177","105","137","0","11","0","11","0","11","0","11","42","66","0","11","42","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670018001","Block Group 1, Census Tract 18, Fayette County, Kentucky","1579","226","1533","222","1243","216","121","97","13","16","125","67","0","11","0","11","31","30","0","11","31","30","46","64","11","16","35","61","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670018002","Block Group 2, Census Tract 18, Fayette County, Kentucky","1727","408","1713","402","1412","377","76","66","0","11","164","106","0","11","0","11","61","57","0","11","61","57","14","22","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670019001","Block Group 1, Census Tract 19, Fayette County, Kentucky","3515","467","3204","460","1771","346","1040","341","0","11","144","135","0","11","10","17","239","161","0","11","239","161","311","210","45","46","0","11","0","11","0","11","0","11","206","204","60","55","46","52","14","20"
"1500000US210670019002","Block Group 2, Census Tract 19, Fayette County, Kentucky","1550","339","1404","298","1294","288","50","62","9","14","16","25","0","11","0","11","35","37","0","11","35","37","146","157","38","59","0","11","0","11","0","11","0","11","88","142","20","28","3","9","17","27"
"1500000US210670020011","Block Group 1, Census Tract 20.01, Fayette County, Kentucky","1721","612","820","465","295","118","436","408","0","11","0","11","0","11","0","11","89","140","0","11","89","140","901","446","206","199","0","11","0","11","0","11","0","11","695","426","0","11","0","11","0","11"
"1500000US210670020012","Block Group 2, Census Tract 20.01, Fayette County, Kentucky","909","305","353","183","288","175","65","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","556","284","136","211","0","11","0","11","0","11","0","11","420","228","0","11","0","11","0","11"
"1500000US210670020013","Block Group 3, Census Tract 20.01, Fayette County, Kentucky","2553","550","1538","361","929","285","538","204","0","11","27","33","0","11","0","11","44","50","16","24","28","44","1015","510","463","393","0","11","0","11","0","11","0","11","523","398","29","54","29","54","0","11"
"1500000US210670020021","Block Group 1, Census Tract 20.02, Fayette County, Kentucky","1041","199","458","87","336","75","100","53","0","11","0","11","0","11","0","11","22","22","9","12","13","18","583","196","277","174","0","11","0","11","0","11","0","11","306","153","0","11","0","11","0","11"
"1500000US210670020022","Block Group 2, Census Tract 20.02, Fayette County, Kentucky","1449","231","1164","176","812","158","303","97","0","11","3","5","0","11","24","38","22","25","0","11","22","25","285","156","113","85","0","11","0","11","0","11","5","9","167","130","0","11","0","11","0","11"
"1500000US210670022001","Block Group 1, Census Tract 22, Fayette County, Kentucky","648","137","636","132","614","135","18","18","0","11","4","7","0","11","0","11","0","11","0","11","0","11","12","13","0","11","6","9","0","11","0","11","0","11","0","11","6","9","0","11","6","9"
"1500000US210670022002","Block Group 2, Census Tract 22, Fayette County, Kentucky","1022","149","931","156","522","100","190","109","24","32","117","78","52","54","0","11","26","25","0","11","26","25","91","85","20","21","0","11","0","11","0","11","0","11","71","81","0","11","0","11","0","11"
"1500000US210670023021","Block Group 1, Census Tract 23.02, Fayette County, Kentucky","1689","319","1625","320","1306","254","19","30","0","11","224","203","0","11","0","11","76","95","0","11","76","95","64","73","64","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023022","Block Group 2, Census Tract 23.02, Fayette County, Kentucky","1681","367","1681","367","1477","365","0","11","0","11","181","167","0","11","0","11","23","35","0","11","23","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023023","Block Group 3, Census Tract 23.02, Fayette County, Kentucky","1955","466","1940","461","1909","458","31","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","25","15","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023031","Block Group 1, Census Tract 23.03, Fayette County, Kentucky","1297","427","1213","377","722","323","121","149","139","184","231","248","0","11","0","11","0","11","0","11","0","11","84","104","84","104","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023032","Block Group 2, Census Tract 23.03, Fayette County, Kentucky","819","450","819","450","440","167","318","388","25","36","0","11","0","11","0","11","36","36","0","11","36","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023033","Block Group 3, Census Tract 23.03, Fayette County, Kentucky","1581","298","1581","298","1581","298","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023034","Block Group 4, Census Tract 23.03, Fayette County, Kentucky","790","339","790","339","720","336","0","11","0","11","58","58","0","11","0","11","12","19","12","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023041","Block Group 1, Census Tract 23.04, Fayette County, Kentucky","1416","119","1396","119","1365","118","17","19","0","11","0","11","0","11","0","11","14","19","0","11","14","19","20","29","20","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023042","Block Group 2, Census Tract 23.04, Fayette County, Kentucky","747","114","714","120","702","120","0","11","0","11","5","7","0","11","0","11","7","11","0","11","7","11","33","36","33","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024001","Block Group 1, Census Tract 24, Fayette County, Kentucky","1866","325","1793","328","1322","337","51","86","0","11","406","138","0","11","0","11","14","23","0","11","14","23","73","62","45","50","0","11","0","11","0","11","0","11","28","34","0","11","0","11","0","11"
"1500000US210670024002","Block Group 2, Census Tract 24, Fayette County, Kentucky","636","153","636","153","595","144","17","26","0","11","0","11","0","11","0","11","24","27","0","11","24","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024003","Block Group 3, Census Tract 24, Fayette County, Kentucky","904","262","897","263","878","263","12","19","0","11","7","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","0","11","0","11"
"1500000US210670024004","Block Group 4, Census Tract 24, Fayette County, Kentucky","772","157","772","157","756","159","8","12","0","11","0","11","0","11","0","11","8","12","0","11","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025001","Block Group 1, Census Tract 25, Fayette County, Kentucky","887","185","865","185","859","185","0","11","0","11","0","11","0","11","6","10","0","11","0","11","0","11","22","25","22","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025002","Block Group 2, Census Tract 25, Fayette County, Kentucky","887","232","887","232","887","232","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025003","Block Group 3, Census Tract 25, Fayette County, Kentucky","1929","422","1929","422","1798","429","0","11","0","11","131","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026001","Block Group 1, Census Tract 26, Fayette County, Kentucky","1501","390","1473","387","1299","371","16","18","19","25","96","112","0","11","0","11","43","49","0","11","43","49","28","47","0","11","0","11","0","11","0","11","0","11","7","12","21","36","21","36","0","11"
"1500000US210670026002","Block Group 2, Census Tract 26, Fayette County, Kentucky","746","192","746","192","719","189","0","11","0","11","27","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026003","Block Group 3, Census Tract 26, Fayette County, Kentucky","1543","376","1512","374","1469","385","27","41","0","11","16","26","0","11","0","11","0","11","0","11","0","11","31","50","0","11","0","11","0","11","0","11","0","11","0","11","31","50","0","11","31","50"
"1500000US210670026004","Block Group 4, Census Tract 26, Fayette County, Kentucky","715","243","476","199","476","199","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","239","174","115","126","0","11","0","11","0","11","0","11","124","140","0","11","0","11","0","11"
"1500000US210670026005","Block Group 5, Census Tract 26, Fayette County, Kentucky","663","333","626","331","426","254","185","195","0","11","0","11","0","11","0","11","15","24","0","11","15","24","37","55","37","55","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670027001","Block Group 1, Census Tract 27, Fayette County, Kentucky","958","194","927","183","882","177","29","34","0","11","0","11","0","11","0","11","16","25","0","11","16","25","31","35","19","29","0","11","0","11","0","11","0","11","12","18","0","11","0","11","0","11"
"1500000US210670027002","Block Group 2, Census Tract 27, Fayette County, Kentucky","1683","275","1520","261","1140","213","168","94","68","108","40","49","0","11","0","11","104","93","0","11","104","93","163","102","118","109","0","11","0","11","0","11","0","11","45","47","0","11","0","11","0","11"
"1500000US210670027003","Block Group 3, Census Tract 27, Fayette County, Kentucky","1285","217","1285","217","1180","215","48","43","0","11","21","24","0","11","0","11","36","34","0","11","36","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670028001","Block Group 1, Census Tract 28, Fayette County, Kentucky","2468","323","2265","270","2102","282","57","73","0","11","64","65","0","11","0","11","42","36","0","11","42","36","203","184","164","179","0","11","0","11","0","11","0","11","23","32","16","20","0","11","16","20"
"1500000US210670028002","Block Group 2, Census Tract 28, Fayette County, Kentucky","1436","277","1216","233","1052","224","0","11","0","11","139","96","0","11","0","11","25","21","6","9","19","20","220","199","146","157","0","11","0","11","0","11","0","11","62","97","12","18","12","18","0","11"
"1500000US210670029001","Block Group 1, Census Tract 29, Fayette County, Kentucky","983","271","963","274","895","214","58","86","0","11","0","11","0","11","0","11","10","17","0","11","10","17","20","24","20","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670029002","Block Group 2, Census Tract 29, Fayette County, Kentucky","1667","268","1662","270","1637","274","0","11","0","11","0","11","0","11","0","11","25","40","0","11","25","40","5","9","5","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670029003","Block Group 3, Census Tract 29, Fayette County, Kentucky","1704","349","1502","340","1341","295","48","54","0","11","45","45","0","11","0","11","68","68","0","11","68","68","202","201","85","109","0","11","0","11","0","11","0","11","117","164","0","11","0","11","0","11"
"1500000US210670030001","Block Group 1, Census Tract 30, Fayette County, Kentucky","949","287","789","206","677","153","65","88","0","11","47","67","0","11","0","11","0","11","0","11","0","11","160","251","0","11","0","11","0","11","0","11","0","11","160","251","0","11","0","11","0","11"
"1500000US210670030002","Block Group 2, Census Tract 30, Fayette County, Kentucky","1159","255","1151","258","1084","243","0","11","0","11","16","27","0","11","0","11","51","65","0","11","51","65","8","17","8","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030003","Block Group 3, Census Tract 30, Fayette County, Kentucky","1037","534","1037","534","705","232","0","11","0","11","0","11","0","11","310","505","22","36","0","11","22","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030004","Block Group 4, Census Tract 30, Fayette County, Kentucky","1116","478","1116","478","1109","480","0","11","0","11","0","11","0","11","0","11","7","14","0","11","7","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030005","Block Group 5, Census Tract 30, Fayette County, Kentucky","1721","497","1060","253","926","234","67","77","11","19","20","24","0","11","0","11","36","47","0","11","36","47","661","416","0","11","0","11","250","344","0","11","0","11","411","272","0","11","0","11","0","11"
"1500000US210670031011","Block Group 1, Census Tract 31.01, Fayette County, Kentucky","1576","300","1460","282","1247","264","191","112","0","11","11","17","0","11","0","11","11","37","0","11","11","37","116","95","96","88","0","11","0","11","0","11","0","11","18","31","2","4","2","4","0","11"
"1500000US210670031012","Block Group 2, Census Tract 31.01, Fayette County, Kentucky","1265","246","1265","246","844","227","334","92","0","11","0","11","0","11","0","11","87","94","0","11","87","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670031021","Block Group 1, Census Tract 31.02, Fayette County, Kentucky","943","232","943","232","289","119","552","187","0","11","0","11","7","17","0","11","95","94","0","11","95","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670031022","Block Group 2, Census Tract 31.02, Fayette County, Kentucky","1430","216","1413","214","1114","251","233","95","0","11","0","11","0","11","0","11","66","102","0","11","66","102","17","29","17","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670032011","Block Group 1, Census Tract 32.01, Fayette County, Kentucky","1187","178","1187","178","922","209","172","95","10","12","13","18","0","11","0","11","70","58","0","11","70","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
