"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"1500000US210670003002","Block Group 2, Census Tract 3, Fayette County, Kentucky","873","280","873","280","185","104","591","239","0","11","0","11","0","11","0","11","97","110","0","11","97","110","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003003","Block Group 3, Census Tract 3, Fayette County, Kentucky","612","188","581","175","75","61","502","177","0","11","0","11","0","11","4","12","0","11","0","11","0","11","31","41","0","11","6","13","0","11","0","11","0","11","0","11","25","39","25","39","0","11"
"1500000US210670003004","Block Group 4, Census Tract 3, Fayette County, Kentucky","1078","308","1003","296","480","202","443","195","0","11","0","11","0","11","40","50","40","50","0","11","40","50","75","114","0","11","0","11","0","11","0","11","0","11","75","114","0","11","0","11","0","11"
"1500000US210670004001","Block Group 1, Census Tract 4, Fayette County, Kentucky","782","188","594","163","440","116","140","118","6","9","0","11","0","11","0","11","8","12","0","11","8","12","188","128","188","128","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670004002","Block Group 2, Census Tract 4, Fayette County, Kentucky","1009","155","978","139","190","80","756","122","0","11","0","11","0","11","0","11","32","41","0","11","32","41","31","37","22","32","0","11","0","11","0","11","0","11","9","15","0","11","0","11","0","11"
"1500000US210670005001","Block Group 1, Census Tract 5, Fayette County, Kentucky","631","126","620","124","599","118","17","27","0","11","0","11","0","11","0","11","4","8","0","11","4","8","11","16","10","15","0","11","1","5","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005002","Block Group 2, Census Tract 5, Fayette County, Kentucky","1108","249","1108","249","1057","240","0","11","34","58","0","11","0","11","0","11","17","22","0","11","17","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005003","Block Group 3, Census Tract 5, Fayette County, Kentucky","722","203","722","203","722","203","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005004","Block Group 4, Census Tract 5, Fayette County, Kentucky","862","190","862","190","824","191","10","16","0","11","0","11","0","11","0","11","28","29","0","11","28","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006001","Block Group 1, Census Tract 6, Fayette County, Kentucky","1457","514","1434","512","1432","509","2","4","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","32","23","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006002","Block Group 2, Census Tract 6, Fayette County, Kentucky","1364","323","1364","323","1364","323","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006003","Block Group 3, Census Tract 6, Fayette County, Kentucky","1615","277","1615","277","1615","277","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670007001","Block Group 1, Census Tract 7, Fayette County, Kentucky","1302","286","1218","267","1085","265","31","42","0","11","94","103","0","11","0","11","8","12","0","11","8","12","84","76","70","71","6","9","0","11","0","11","0","11","0","11","8","13","8","13","0","11"
"1500000US210670007002","Block Group 2, Census Tract 7, Fayette County, Kentucky","1089","171","1065","171","898","134","69","82","0","11","76","108","0","11","9","14","13","21","0","11","13","21","24","30","24","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670008011","Block Group 1, Census Tract 8.01, Fayette County, Kentucky","3829","434","3732","439","2885","359","381","86","0","11","355","105","0","11","4","9","107","50","26","30","81","43","97","50","35","40","4","7","0","11","20","19","0","11","36","30","2","4","2","4","0","11"
"1500000US210670008021","Block Group 1, Census Tract 8.02, Fayette County, Kentucky","3124","387","3030","387","2444","333","388","170","5","10","57","48","6","10","12","15","118","60","27","25","91","63","94","48","54","41","11","21","0","11","4","9","0","11","23","22","2","4","2","4","0","11"
"1500000US210670008022","Block Group 2, Census Tract 8.02, Fayette County, Kentucky","1049","204","1046","203","787","179","90","42","0","11","141","64","0","11","0","11","28","33","4","10","24","31","3","6","3","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670009001","Block Group 1, Census Tract 9, Fayette County, Kentucky","1387","328","1332","318","708","193","321","206","0","11","171","92","0","11","0","11","132","161","0","11","132","161","55","70","10","17","45","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670009002","Block Group 2, Census Tract 9, Fayette County, Kentucky","3364","669","3278","677","2604","671","324","182","0","11","221","159","0","11","0","11","129","93","0","11","129","93","86","89","63","69","0","11","0","11","0","11","0","11","10","16","13","20","0","11","13","20"
"1500000US210670009003","Block Group 3, Census Tract 9, Fayette County, Kentucky","1468","377","1402","366","1003","337","119","106","0","11","138","141","0","11","0","11","142","198","0","11","142","198","66","85","14","22","0","11","0","11","0","11","0","11","52","81","0","11","0","11","0","11"
"1500000US210670010001","Block Group 1, Census Tract 10, Fayette County, Kentucky","754","189","674","173","303","148","368","96","3","5","0","11","0","11","0","11","0","11","0","11","0","11","80","65","58","60","11","11","0","11","0","11","0","11","0","11","11","18","11","18","0","11"
"1500000US210670010002","Block Group 2, Census Tract 10, Fayette County, Kentucky","822","122","798","120","690","100","40","33","12","15","56","42","0","11","0","11","0","11","0","11","0","11","24","22","24","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670011001","Block Group 1, Census Tract 11, Fayette County, Kentucky","1393","453","588","275","54","45","534","277","0","11","0","11","0","11","0","11","0","11","0","11","0","11","805","337","443","269","0","11","0","11","0","11","0","11","362","253","0","11","0","11","0","11"
"1500000US210670011002","Block Group 2, Census Tract 11, Fayette County, Kentucky","1339","390","1150","313","226","220","924","233","0","11","0","11","0","11","0","11","0","11","0","11","0","11","189","240","164","238","25","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670011003","Block Group 3, Census Tract 11, Fayette County, Kentucky","1148","341","615","189","562","185","41","45","4","6","8","12","0","11","0","11","0","11","0","11","0","11","533","318","188","204","0","11","0","11","0","11","0","11","281","279","64","91","64","91","0","11"
"1500000US210670011004","Block Group 4, Census Tract 11, Fayette County, Kentucky","1077","254","986","245","155","83","822","219","9","14","0","11","0","11","0","11","0","11","0","11","0","11","91","128","85","127","0","11","0","11","0","11","0","11","6","10","0","11","0","11","0","11"
"1500000US210670013001","Block Group 1, Census Tract 13, Fayette County, Kentucky","862","214","668","184","395","139","218","123","0","11","0","11","0","11","0","11","55","52","0","11","55","52","194","162","129","135","0","11","0","11","0","11","0","11","65","98","0","11","0","11","0","11"
"1500000US210670013002","Block Group 2, Census Tract 13, Fayette County, Kentucky","1470","280","945","241","519","168","358","217","21","25","0","11","0","11","0","11","47","66","0","11","47","66","525","248","347","212","0","11","0","11","0","11","0","11","178","133","0","11","0","11","0","11"
"1500000US210670014001","Block Group 1, Census Tract 14, Fayette County, Kentucky","1249","291","960","216","563","141","329","188","0","11","33","52","0","11","0","11","35","36","0","11","35","36","289","202","273","197","13","18","0","11","0","11","0","11","0","11","3","6","3","6","0","11"
"1500000US210670014002","Block Group 2, Census Tract 14, Fayette County, Kentucky","1202","226","1066","188","860","181","178","81","0","11","7","11","0","11","0","11","21","20","0","11","21","20","136","140","106","132","0","11","0","11","0","11","0","11","0","11","30","28","30","28","0","11"
"1500000US210670015001","Block Group 1, Census Tract 15, Fayette County, Kentucky","1059","235","960","214","803","191","157","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","99","117","86","116","0","11","0","11","0","11","0","11","13","20","0","11","0","11","0","11"
"1500000US210670015002","Block Group 2, Census Tract 15, Fayette County, Kentucky","1087","230","832","155","687","157","131","73","0","11","0","11","0","11","0","11","14","17","0","11","14","17","255","201","237","203","6","10","12","21","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670016001","Block Group 1, Census Tract 16, Fayette County, Kentucky","1673","289","1439","288","964","184","253","124","0","11","142","171","0","11","0","11","80","86","0","11","80","86","234","157","151","112","28","45","0","11","0","11","0","11","49","73","6","9","6","9","0","11"
"1500000US210670016002","Block Group 2, Census Tract 16, Fayette County, Kentucky","888","269","705","209","641","206","51","52","0","11","0","11","0","11","0","11","13","22","0","11","13","22","183","173","183","173","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017001","Block Group 1, Census Tract 17, Fayette County, Kentucky","553","213","544","212","519","202","0","11","0","11","25","37","0","11","0","11","0","11","0","11","0","11","9","17","9","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017002","Block Group 2, Census Tract 17, Fayette County, Kentucky","698","246","698","246","590","225","99","125","0","11","0","11","0","11","0","11","9","15","0","11","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670017003","Block Group 3, Census Tract 17, Fayette County, Kentucky","804","276","804","276","760","271","0","11","0","11","0","11","0","11","0","11","44","72","0","11","44","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670018001","Block Group 1, Census Tract 18, Fayette County, Kentucky","1400","188","1357","191","1043","171","166","103","12","16","100","62","0","11","0","11","36","40","0","11","36","40","43","56","9","13","34","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670018002","Block Group 2, Census Tract 18, Fayette County, Kentucky","1527","336","1518","332","1248","360","48","53","0","11","160","123","0","11","0","11","62","63","0","11","62","63","9","16","9","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670019001","Block Group 1, Census Tract 19, Fayette County, Kentucky","3309","527","3106","503","1831","374","817","255","0","11","30","41","0","11","0","11","428","236","0","11","428","236","203","192","21","22","0","11","0","11","0","11","0","11","139","184","43","47","26","43","17","19"
"1500000US210670019002","Block Group 2, Census Tract 19, Fayette County, Kentucky","1683","403","1481","360","1399","362","34","54","6","9","0","11","0","11","0","11","42","68","0","11","42","68","202","186","60","81","0","11","0","11","16","25","0","11","104","145","22","27","7","14","15","24"
"1500000US210670020011","Block Group 1, Census Tract 20.01, Fayette County, Kentucky","1947","638","862","473","614","440","164","108","0","11","0","11","0","11","0","11","84","130","0","11","84","130","1085","565","114","161","0","11","0","11","0","11","0","11","971","533","0","11","0","11","0","11"
"1500000US210670020012","Block Group 2, Census Tract 20.01, Fayette County, Kentucky","844","350","338","156","197","105","141","127","0","11","0","11","0","11","0","11","0","11","0","11","0","11","506","316","131","212","0","11","0","11","0","11","0","11","375","240","0","11","0","11","0","11"
"1500000US210670020013","Block Group 3, Census Tract 20.01, Fayette County, Kentucky","2397","553","1402","276","990","208","320","204","0","11","34","33","0","11","0","11","58","40","24","30","34","39","995","536","437","397","0","11","0","11","0","11","0","11","558","414","0","11","0","11","0","11"
"1500000US210670020021","Block Group 1, Census Tract 20.02, Fayette County, Kentucky","941","230","359","70","303","67","54","39","0","11","0","11","0","11","0","11","2","3","0","11","2","3","582","221","234","155","0","11","47","60","0","11","0","11","301","181","0","11","0","11","0","11"
"1500000US210670020022","Block Group 2, Census Tract 20.02, Fayette County, Kentucky","1524","208","1240","154","878","139","323","95","0","11","3","6","0","11","18","28","18","23","0","11","18","23","284","158","60","57","18","24","0","11","0","11","5","8","201","147","0","11","0","11","0","11"
"1500000US210670022001","Block Group 1, Census Tract 22, Fayette County, Kentucky","717","123","704","119","676","120","16","18","0","11","4","6","0","11","8","11","0","11","0","11","0","11","13","14","0","11","6","9","0","11","0","11","0","11","0","11","7","11","0","11","7","11"
"1500000US210670022002","Block Group 2, Census Tract 22, Fayette County, Kentucky","1018","173","994","175","577","125","222","131","0","11","108","74","70","60","0","11","17","23","0","11","17","23","24","26","24","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023021","Block Group 1, Census Tract 23.02, Fayette County, Kentucky","1816","373","1749","361","1459","323","16","26","0","11","204","200","0","11","0","11","70","95","0","11","70","95","67","81","67","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023022","Block Group 2, Census Tract 23.02, Fayette County, Kentucky","1420","302","1420","302","1173","260","0","11","0","11","216","175","0","11","0","11","31","51","0","11","31","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023023","Block Group 3, Census Tract 23.02, Fayette County, Kentucky","2137","364","2119","359","2048","349","71","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","30","18","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023031","Block Group 1, Census Tract 23.03, Fayette County, Kentucky","1331","357","1286","350","744","295","150","186","127","165","265","307","0","11","0","11","0","11","0","11","0","11","45","62","45","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023032","Block Group 2, Census Tract 23.03, Fayette County, Kentucky","833","402","833","402","457","157","319","366","27","37","0","11","0","11","0","11","30","40","0","11","30","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023033","Block Group 3, Census Tract 23.03, Fayette County, Kentucky","1376","304","1376","304","1376","304","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023034","Block Group 4, Census Tract 23.03, Fayette County, Kentucky","804","249","804","249","725","268","0","11","0","11","68","72","0","11","0","11","11","17","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023041","Block Group 1, Census Tract 23.04, Fayette County, Kentucky","1514","140","1498","135","1462","136","19","21","0","11","0","11","0","11","0","11","17","18","0","11","17","18","16","24","16","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670023042","Block Group 2, Census Tract 23.04, Fayette County, Kentucky","652","115","619","121","605","122","0","11","0","11","6","10","0","11","0","11","8","13","0","11","8","13","33","28","33","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024001","Block Group 1, Census Tract 24, Fayette County, Kentucky","1947","292","1870","289","1343","285","99","102","0","11","397","126","0","11","0","11","31","33","0","11","31","33","77","54","39","41","0","11","0","11","0","11","0","11","38","39","0","11","0","11","0","11"
"1500000US210670024002","Block Group 2, Census Tract 24, Fayette County, Kentucky","683","153","683","153","571","159","65","81","0","11","34","51","0","11","0","11","13","20","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670024003","Block Group 3, Census Tract 24, Fayette County, Kentucky","818","265","802","266","785","266","11","18","0","11","6","11","0","11","0","11","0","11","0","11","0","11","16","17","8","11","0","11","0","11","0","11","0","11","8","13","0","11","0","11","0","11"
"1500000US210670024004","Block Group 4, Census Tract 24, Fayette County, Kentucky","709","143","709","143","691","140","0","11","0","11","0","11","0","11","0","11","18","22","0","11","18","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025001","Block Group 1, Census Tract 25, Fayette County, Kentucky","857","193","829","200","822","198","0","11","0","11","0","11","0","11","7","11","0","11","0","11","0","11","28","30","28","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025002","Block Group 2, Census Tract 25, Fayette County, Kentucky","922","253","922","253","922","253","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670025003","Block Group 3, Census Tract 25, Fayette County, Kentucky","2007","396","2007","396","1882","406","0","11","0","11","109","77","0","11","0","11","16","25","0","11","16","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026001","Block Group 1, Census Tract 26, Fayette County, Kentucky","1253","315","1225","309","1087","281","14","20","0","11","101","144","0","11","0","11","23","38","0","11","23","38","28","55","0","11","0","11","0","11","0","11","0","11","8","16","20","39","20","39","0","11"
"1500000US210670026002","Block Group 2, Census Tract 26, Fayette County, Kentucky","886","252","886","252","793","237","93","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026003","Block Group 3, Census Tract 26, Fayette County, Kentucky","1536","383","1536","383","1437","390","26","39","0","11","10","17","0","11","42","69","21","35","0","11","21","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026004","Block Group 4, Census Tract 26, Fayette County, Kentucky","704","210","497","182","497","182","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","207","181","71","106","0","11","0","11","0","11","0","11","136","149","0","11","0","11","0","11"
"1500000US210670026005","Block Group 5, Census Tract 26, Fayette County, Kentucky","681","329","644","328","517","258","112","161","0","11","0","11","0","11","0","11","15","24","0","11","15","24","37","56","37","56","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670027001","Block Group 1, Census Tract 27, Fayette County, Kentucky","942","178","919","171","886","171","27","33","0","11","0","11","0","11","0","11","6","10","0","11","6","10","23","35","23","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670027002","Block Group 2, Census Tract 27, Fayette County, Kentucky","1763","251","1651","248","1235","198","183","132","69","102","84","70","0","11","0","11","80","79","0","11","80","79","112","94","68","96","0","11","0","11","0","11","0","11","44","49","0","11","0","11","0","11"
"1500000US210670027003","Block Group 3, Census Tract 27, Fayette County, Kentucky","1225","180","1225","180","1123","179","48","45","0","11","23","31","0","11","0","11","31","30","0","11","31","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670028001","Block Group 1, Census Tract 28, Fayette County, Kentucky","2232","288","2150","283","2007","282","66","70","0","11","38","49","0","11","0","11","39","39","0","11","39","39","82","82","56","73","0","11","0","11","0","11","0","11","0","11","26","29","0","11","26","29"
"1500000US210670028002","Block Group 2, Census Tract 28, Fayette County, Kentucky","1467","262","1251","207","1109","230","0","11","0","11","113","79","0","11","0","11","29","22","8","13","21","19","216","185","154","154","0","11","0","11","0","11","0","11","52","81","10","16","10","16","0","11"
"1500000US210670029001","Block Group 1, Census Tract 29, Fayette County, Kentucky","982","242","976","245","913","206","56","66","0","11","0","11","0","11","0","11","7","12","0","11","7","12","6","11","6","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670029002","Block Group 2, Census Tract 29, Fayette County, Kentucky","1482","236","1477","237","1440","237","0","11","0","11","0","11","0","11","0","11","37","47","0","11","37","47","5","9","5","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670029003","Block Group 3, Census Tract 29, Fayette County, Kentucky","1751","425","1577","449","1425","401","14","21","0","11","60","53","0","11","0","11","78","72","0","11","78","72","174","171","72","100","0","11","0","11","0","11","0","11","102","140","0","11","0","11","0","11"
"1500000US210670030001","Block Group 1, Census Tract 30, Fayette County, Kentucky","1173","395","815","199","714","178","59","62","0","11","42","49","0","11","0","11","0","11","0","11","0","11","358","338","94","161","0","11","0","11","0","11","0","11","264","296","0","11","0","11","0","11"
"1500000US210670030002","Block Group 2, Census Tract 30, Fayette County, Kentucky","1335","421","1322","422","1188","414","50","108","0","11","24","39","0","11","0","11","60","108","0","11","60","108","13","22","13","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030003","Block Group 3, Census Tract 30, Fayette County, Kentucky","788","228","788","228","763","224","0","11","0","11","0","11","0","11","0","11","25","40","0","11","25","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030004","Block Group 4, Census Tract 30, Fayette County, Kentucky","1248","555","1248","555","1234","551","0","11","0","11","0","11","0","11","0","11","14","21","0","11","14","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670030005","Block Group 5, Census Tract 30, Fayette County, Kentucky","1673","501","1017","285","842","261","100","108","15","22","22","27","0","11","0","11","38","47","0","11","38","47","656","376","0","11","0","11","167","252","0","11","0","11","489","267","0","11","0","11","0","11"
"1500000US210670031011","Block Group 1, Census Tract 31.01, Fayette County, Kentucky","1470","277","1344","268","1131","280","185","107","0","11","15","22","0","11","0","11","13","33","0","11","13","33","126","94","124","93","0","11","0","11","0","11","0","11","0","11","2","4","2","4","0","11"
"1500000US210670031012","Block Group 2, Census Tract 31.01, Fayette County, Kentucky","1341","222","1323","224","935","209","323","83","0","11","0","11","0","11","0","11","65","66","0","11","65","66","18","30","18","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670031021","Block Group 1, Census Tract 31.02, Fayette County, Kentucky","1312","207","1312","207","358","157","814","128","0","11","0","11","6","14","0","11","134","109","0","11","134","109","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670031022","Block Group 2, Census Tract 31.02, Fayette County, Kentucky","1045","156","1023","154","790","126","233","109","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","34","22","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670032011","Block Group 1, Census Tract 32.01, Fayette County, Kentucky","1263","207","1263","207","1046","214","141","84","11","15","10","14","0","11","0","11","55","40","0","11","55","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
