"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"1500000US210670039083","Block Group 3, Census Tract 39.08, Fayette County, Kentucky","339","138","339","138","280","124","59","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039091","Block Group 1, Census Tract 39.09, Fayette County, Kentucky","2769","557","2637","527","1570","480","720","168","0","11","43","56","0","11","0","11","304","313","0","11","304","313","132","178","104","180","5","8","0","11","0","11","0","11","0","11","23","41","0","11","23","41"
"1500000US210670039092","Block Group 2, Census Tract 39.09, Fayette County, Kentucky","716","223","703","224","457","155","9","15","0","11","187","169","0","11","0","11","50","93","0","11","50","93","13","21","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11"
"1500000US210670039101","Block Group 1, Census Tract 39.10, Fayette County, Kentucky","2125","357","1455","336","754","330","537","340","0","11","153","128","0","11","0","11","11","16","0","11","11","16","670","348","301","193","0","11","0","11","0","11","0","11","369","312","0","11","0","11","0","11"
"1500000US210670039111","Block Group 1, Census Tract 39.11, Fayette County, Kentucky","1398","357","1254","338","472","204","754","259","0","11","0","11","0","11","0","11","28","45","0","11","28","45","144","121","74","87","7","11","14","25","0","11","0","11","40","75","9","17","9","17","0","11"
"1500000US210670039112","Block Group 2, Census Tract 39.11, Fayette County, Kentucky","1275","241","1259","236","843","229","304","194","0","11","47","84","0","11","0","11","65","85","58","85","7","12","16","24","11","21","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039113","Block Group 3, Census Tract 39.11, Fayette County, Kentucky","713","273","610","272","218","120","383","228","0","11","0","11","0","11","0","11","9","15","0","11","9","15","103","159","82","153","0","11","0","11","0","11","0","11","0","11","21","35","21","35","0","11"
"1500000US210670039121","Block Group 1, Census Tract 39.12, Fayette County, Kentucky","2656","467","2597","435","1740","430","700","262","0","11","99","89","0","11","0","11","58","57","0","11","58","57","59","66","59","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039122","Block Group 2, Census Tract 39.12, Fayette County, Kentucky","1549","310","1525","307","1350","266","115","136","0","11","33","37","0","11","0","11","27","47","0","11","27","47","24","27","14","23","0","11","0","11","0","11","0","11","0","11","10","16","10","16","0","11"
"1500000US210670039131","Block Group 1, Census Tract 39.13, Fayette County, Kentucky","2105","453","2087","454","1820","453","66","77","0","11","135","109","30","45","0","11","36","53","0","11","36","53","18","29","0","11","18","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039132","Block Group 2, Census Tract 39.13, Fayette County, Kentucky","505","201","505","201","478","188","0","11","0","11","27","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039133","Block Group 3, Census Tract 39.13, Fayette County, Kentucky","3537","397","3285","406","2393","405","483","167","8","12","342","154","0","11","0","11","59","67","0","11","59","67","252","323","246","322","0","11","0","11","6","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039141","Block Group 1, Census Tract 39.14, Fayette County, Kentucky","784","239","653","225","368","174","258","183","0","11","27","46","0","11","0","11","0","11","0","11","0","11","131","103","121","101","0","11","0","11","0","11","0","11","10","11","0","11","0","11","0","11"
"1500000US210670039142","Block Group 2, Census Tract 39.14, Fayette County, Kentucky","1316","184","1316","184","919","233","164","134","0","11","209","175","0","11","0","11","24","44","0","11","24","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039151","Block Group 1, Census Tract 39.15, Fayette County, Kentucky","1313","263","1313","263","938","229","188","149","0","11","165","156","0","11","0","11","22","27","0","11","22","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039152","Block Group 2, Census Tract 39.15, Fayette County, Kentucky","1537","353","1537","353","1373","322","114","151","0","11","30","34","0","11","0","11","20","33","0","11","20","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039161","Block Group 1, Census Tract 39.16, Fayette County, Kentucky","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039162","Block Group 2, Census Tract 39.16, Fayette County, Kentucky","672","208","672","208","663","210","9","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039171","Block Group 1, Census Tract 39.17, Fayette County, Kentucky","1158","179","1146","177","758","189","380","115","0","11","0","11","0","11","0","11","8","13","0","11","8","13","12","19","12","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039172","Block Group 2, Census Tract 39.17, Fayette County, Kentucky","17","15","17","15","17","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039173","Block Group 3, Census Tract 39.17, Fayette County, Kentucky","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039181","Block Group 1, Census Tract 39.18, Fayette County, Kentucky","791","272","791","272","560","237","181","145","0","11","0","11","0","11","0","11","50","73","0","11","50","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670039182","Block Group 2, Census Tract 39.18, Fayette County, Kentucky","1518","296","1518","296","1238","283","179","166","0","11","33","34","0","11","0","11","68","66","0","11","68","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040011","Block Group 1, Census Tract 40.01, Fayette County, Kentucky","1943","349","1868","369","1560","334","195","148","0","11","0","11","0","11","0","11","113","145","0","11","113","145","75","68","75","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040012","Block Group 2, Census Tract 40.01, Fayette County, Kentucky","1798","375","1699","346","1416","358","207","191","0","11","16","26","0","11","0","11","60","54","0","11","60","54","99","135","99","135","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040013","Block Group 3, Census Tract 40.01, Fayette County, Kentucky","2468","597","2362","574","1323","420","766","411","0","11","39","67","0","11","0","11","234","173","0","11","234","173","106","177","106","177","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040031","Block Group 1, Census Tract 40.03, Fayette County, Kentucky","1743","361","1701","360","1429","361","82","59","0","11","190","154","0","11","0","11","0","11","0","11","0","11","42","45","42","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040032","Block Group 2, Census Tract 40.03, Fayette County, Kentucky","1561","290","1561","290","1244","273","226","138","0","11","39","58","0","11","14","25","38","45","0","11","38","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040033","Block Group 3, Census Tract 40.03, Fayette County, Kentucky","1721","241","1705","240","1475","298","0","11","0","11","182","137","0","11","0","11","48","60","0","11","48","60","16","24","16","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040051","Block Group 1, Census Tract 40.05, Fayette County, Kentucky","1931","114","1895","124","1794","159","51","76","0","11","8","7","0","11","7","11","35","36","0","11","35","36","36","40","21","33","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11"
"1500000US210670040061","Block Group 1, Census Tract 40.06, Fayette County, Kentucky","1167","112","1167","112","1125","118","32","45","0","11","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040071","Block Group 1, Census Tract 40.07, Fayette County, Kentucky","876","230","876","230","839","231","18","21","0","11","19","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040072","Block Group 2, Census Tract 40.07, Fayette County, Kentucky","992","158","971","162","869","141","0","11","0","11","102","99","0","11","0","11","0","11","0","11","0","11","21","26","4","6","0","11","0","11","0","11","0","11","10","18","7","12","7","12","0","11"
"1500000US210670041031","Block Group 1, Census Tract 41.03, Fayette County, Kentucky","301","144","210","81","190","86","6","10","14","21","0","11","0","11","0","11","0","11","0","11","0","11","91","108","0","11","0","11","35","44","0","11","0","11","0","11","56","67","0","11","56","67"
"1500000US210670041032","Block Group 2, Census Tract 41.03, Fayette County, Kentucky","1217","151","1202","149","1128","159","29","35","0","11","45","35","0","11","0","11","0","11","0","11","0","11","15","28","0","11","15","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041041","Block Group 1, Census Tract 41.04, Fayette County, Kentucky","1233","255","1233","255","1026","245","119","93","18","27","13","21","0","11","0","11","57","69","0","11","57","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041042","Block Group 2, Census Tract 41.04, Fayette County, Kentucky","2180","401","2012","398","1674","336","270","190","0","11","4","9","0","11","0","11","64","80","0","11","64","80","168","226","168","226","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041043","Block Group 3, Census Tract 41.04, Fayette County, Kentucky","931","224","931","224","822","223","86","103","0","11","12","21","0","11","0","11","11","18","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041051","Block Group 1, Census Tract 41.05, Fayette County, Kentucky","1730","306","1703","310","1653","311","50","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","30","27","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041052","Block Group 2, Census Tract 41.05, Fayette County, Kentucky","1591","423","1521","427","1314","394","137","166","0","11","26","44","0","11","0","11","44","50","0","11","44","50","70","67","27","26","0","11","0","11","0","11","0","11","43","61","0","11","0","11","0","11"
"1500000US210670041053","Block Group 3, Census Tract 41.05, Fayette County, Kentucky","894","455","894","455","859","451","35","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041061","Block Group 1, Census Tract 41.06, Fayette County, Kentucky","2245","381","2217","381","1866","421","153","109","0","11","154","171","0","11","29","32","15","23","0","11","15","23","28","46","0","11","0","11","0","11","0","11","0","11","28","46","0","11","0","11","0","11"
"1500000US210670041062","Block Group 2, Census Tract 41.06, Fayette County, Kentucky","2187","273","2172","271","1862","291","84","82","0","11","182","174","0","11","23","41","21","33","0","11","21","33","15","25","0","11","0","11","0","11","0","11","0","11","15","25","0","11","0","11","0","11"
"1500000US210670041071","Block Group 1, Census Tract 41.07, Fayette County, Kentucky","1374","349","1366","350","1198","353","168","191","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041072","Block Group 2, Census Tract 41.07, Fayette County, Kentucky","2198","373","2198","373","2039","352","0","11","0","11","127","107","0","11","0","11","32","34","0","11","32","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041073","Block Group 3, Census Tract 41.07, Fayette County, Kentucky","1995","412","1944","416","1566","393","0","11","0","11","370","238","0","11","0","11","8","13","0","11","8","13","51","81","51","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042041","Block Group 1, Census Tract 42.04, Fayette County, Kentucky","2443","482","2125","384","1412","287","344","381","0","11","334","251","0","11","0","11","35","40","35","40","0","11","318","221","318","221","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042042","Block Group 2, Census Tract 42.04, Fayette County, Kentucky","1542","258","1521","252","1328","293","167","188","0","11","0","11","0","11","0","11","26","41","0","11","26","41","21","36","21","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042043","Block Group 3, Census Tract 42.04, Fayette County, Kentucky","1759","409","1747","405","1460","378","241","265","0","11","7","10","0","11","0","11","39","66","0","11","39","66","12","22","0","11","0","11","0","11","0","11","0","11","0","11","12","22","0","11","12","22"
"1500000US210670042051","Block Group 1, Census Tract 42.05, Fayette County, Kentucky","1528","388","1528","388","1332","371","73","97","0","11","71","89","0","11","0","11","52","65","0","11","52","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042052","Block Group 2, Census Tract 42.05, Fayette County, Kentucky","2037","353","1995","343","1802","368","80","123","0","11","113","111","0","11","0","11","0","11","0","11","0","11","42","52","42","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042053","Block Group 3, Census Tract 42.05, Fayette County, Kentucky","2940","499","2855","513","2267","458","275","228","0","11","218","164","0","11","9","14","86","106","0","11","86","106","85","92","85","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042071","Block Group 1, Census Tract 42.07, Fayette County, Kentucky","1899","247","1892","246","1763","248","18","23","0","11","16","23","0","11","30","50","65","51","0","11","65","51","7","12","0","11","0","11","0","11","0","11","0","11","7","12","0","11","0","11","0","11"
"1500000US210670042072","Block Group 2, Census Tract 42.07, Fayette County, Kentucky","1849","211","1814","204","1623","208","114","133","0","11","34","44","0","11","6","10","37","45","0","11","37","45","35","39","35","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042081","Block Group 1, Census Tract 42.08, Fayette County, Kentucky","2841","367","2792","379","2590","385","11","17","7","12","118","111","0","11","0","11","66","73","14","22","52","64","49","54","26","44","0","11","0","11","0","11","0","11","0","11","23","34","10","15","13","19"
"1500000US210670042082","Block Group 2, Census Tract 42.08, Fayette County, Kentucky","4440","634","4296","640","3312","625","9","17","31","54","880","270","0","11","0","11","64","68","0","11","64","68","144","127","144","127","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042091","Block Group 1, Census Tract 42.09, Fayette County, Kentucky","1713","269","1713","269","1581","281","75","85","0","11","0","11","0","11","0","11","57","65","0","11","57","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042092","Block Group 2, Census Tract 42.09, Fayette County, Kentucky","2187","312","2161","299","2131","305","10","17","0","11","8","13","0","11","0","11","12","20","0","11","12","20","26","44","0","11","0","11","0","11","0","11","0","11","26","44","0","11","0","11","0","11"
"1500000US210670042101","Block Group 1, Census Tract 42.10, Fayette County, Kentucky","1517","277","1439","278","1115","243","213","219","0","11","100","119","0","11","0","11","11","18","0","11","11","18","78","77","33","33","0","11","0","11","0","11","0","11","45","72","0","11","0","11","0","11"
"1500000US210670042102","Block Group 2, Census Tract 42.10, Fayette County, Kentucky","3124","374","3092","381","2441","326","59","61","0","11","538","183","0","11","0","11","54","84","0","11","54","84","32","38","8","14","0","11","0","11","0","11","0","11","24","35","0","11","0","11","0","11"
"1500000US210670001011","Block Group 1, Census Tract 1.01, Fayette County, Kentucky","1225","195","1197","198","745","152","392","136","0","11","0","11","0","11","29","46","31","42","0","11","31","42","28","57","28","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670001012","Block Group 2, Census Tract 1.01, Fayette County, Kentucky","1490","241","1490","241","1276","242","124","81","0","11","79","89","0","11","0","11","11","18","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670001021","Block Group 1, Census Tract 1.02, Fayette County, Kentucky","657","198","632","198","530","190","94","74","0","11","0","11","0","11","0","11","8","13","0","11","8","13","25","29","14","23","0","11","0","11","0","11","0","11","0","11","11","17","11","17","0","11"
"1500000US210670001022","Block Group 2, Census Tract 1.02, Fayette County, Kentucky","1155","209","1127","209","828","211","299","101","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","32","14","21","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11"
"1500000US210670002001","Block Group 1, Census Tract 2, Fayette County, Kentucky","1163","403","1163","403","461","260","666","326","0","11","9","17","0","11","0","11","27","25","12","19","15","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670002002","Block Group 2, Census Tract 2, Fayette County, Kentucky","991","240","912","262","391","180","508","209","0","11","0","11","0","11","0","11","13","14","0","11","13","14","79","126","0","11","0","11","0","11","0","11","0","11","79","126","0","11","0","11","0","11"
"1500000US210670002003","Block Group 3, Census Tract 2, Fayette County, Kentucky","845","198","841","196","736","189","27","21","0","11","26","18","0","11","0","11","52","64","0","11","52","64","4","8","4","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670002004","Block Group 4, Census Tract 2, Fayette County, Kentucky","577","182","577","182","428","199","107","71","0","11","15","22","0","11","0","11","27","37","1","3","26","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003001","Block Group 1, Census Tract 3, Fayette County, Kentucky","704","275","669","277","274","237","395","223","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","54","0","11","0","11","0","11","0","11","0","11","35","54","0","11","0","11","0","11"
"1500000US210670003002","Block Group 2, Census Tract 3, Fayette County, Kentucky","884","391","779","356","201","128","550","330","0","11","0","11","0","11","0","11","28","33","0","11","28","33","105","166","105","166","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003003","Block Group 3, Census Tract 3, Fayette County, Kentucky","629","179","629","179","108","54","515","171","0","11","0","11","0","11","6","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003004","Block Group 4, Census Tract 3, Fayette County, Kentucky","953","350","891","322","348","153","451","286","0","11","0","11","0","11","52","57","40","38","0","11","40","38","62","86","62","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670004001","Block Group 1, Census Tract 4, Fayette County, Kentucky","829","200","707","172","467","114","192","144","10","18","0","11","0","11","0","11","38","37","0","11","38","37","122","117","122","117","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670004002","Block Group 2, Census Tract 4, Fayette County, Kentucky","556","134","556","134","79","57","398","157","0","11","0","11","0","11","0","11","79","96","0","11","79","96","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005001","Block Group 1, Census Tract 5, Fayette County, Kentucky","519","140","519","140","486","146","33","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005002","Block Group 2, Census Tract 5, Fayette County, Kentucky","917","160","917","160","822","162","41","68","25","36","0","11","0","11","0","11","29","27","0","11","29","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005003","Block Group 3, Census Tract 5, Fayette County, Kentucky","1011","286","1011","286","990","283","0","11","0","11","21","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005004","Block Group 4, Census Tract 5, Fayette County, Kentucky","943","229","925","233","836","196","10","16","12","19","0","11","0","11","0","11","67","87","0","11","67","87","18","26","18","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006001","Block Group 1, Census Tract 6, Fayette County, Kentucky","1462","311","1461","312","1459","312","2","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1","3","1","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006002","Block Group 2, Census Tract 6, Fayette County, Kentucky","1590","303","1590","303","1551","297","39","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670006003","Block Group 3, Census Tract 6, Fayette County, Kentucky","1173","247","1173","247","1146","243","0","11","27","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
